,t,v
1430,1354492800,18495
1431,1354579200,28705
1432,1354665600,27525
1433,1354752000,25066
1434,1354838400,25935
1435,1354924800,23420
1436,1355011200,26290
1437,1355097600,23262
1438,1355184000,24899
1439,1355270400,29358
1440,1355356800,31351
1441,1355443200,27286
1442,1355529600,22268
1443,1355616000,23806
1444,1355702400,27627
1445,1355788800,31941
1446,1355875200,28581
1447,1355961600,25911
1448,1356048000,31129
1449,1356134400,32985
1450,1356220800,26182
1451,1356307200,26273
1452,1356393600,17740
1453,1356480000,26960
1454,1356566400,24736
1455,1356652800,26841
1456,1356739200,26467
1457,1356825600,29315
1458,1356912000,20255
1459,1356998400,22083
1460,1357084800,25565
1461,1357171200,30620
1462,1357257600,29575
1463,1357344000,30071
1464,1357430400,24788
1465,1357516800,32370
1466,1357603200,36007
1467,1357689600,36348
1468,1357776000,40161
1469,1357862400,39566
1470,1357948800,32496
1471,1358035200,37513
1472,1358121600,31275
1473,1358208000,35429
1474,1358294400,38382
1475,1358380800,39945
1476,1358467200,37438
1477,1358553600,30303
1478,1358640000,28171
1479,1358726400,30753
1480,1358812800,36047
1481,1358899200,33151
1482,1358985600,43579
1483,1359072000,33626
1484,1359158400,36850
1485,1359244800,32184
1486,1359331200,35532
1487,1359417600,39020
1488,1359504000,29517
1489,1359590400,31948
1490,1359676800,42244
1491,1359763200,37609
1492,1359849600,39203
1493,1359936000,38934
1494,1360022400,38865
1495,1360108800,34000
1496,1360195200,38195
1497,1360281600,40791
1498,1360368000,37611
1499,1360454400,39176
1500,1360540800,37358
1501,1360627200,36734
1502,1360713600,38447
1503,1360800000,35779
1504,1360886400,34442
1505,1360972800,29157
1506,1361059200,29541
1507,1361145600,30943
1508,1361232000,32994
1509,1361318400,34156
1510,1361404800,33989
1511,1361491200,37554
1512,1361577600,35307
1513,1361664000,36317
1514,1361750400,38681
1515,1361836800,40691
1516,1361923200,36127
1517,1362009600,39327
1518,1362096000,42954
1519,1362182400,32155
1520,1362268800,30410
1521,1362355200,35795
1522,1362441600,37233
1523,1362528000,44894
1524,1362614400,44373
1525,1362700800,36521
1526,1362787200,34210
1527,1362873600,35097
1528,1362960000,34577
1529,1363046400,40697
1530,1363132800,40772
1531,1363219200,40789
1532,1363305600,41616
1533,1363392000,29081
1534,1363478400,28449
1535,1363564800,35070
1536,1363651200,42614
1537,1363737600,37313
1538,1363824000,44560
1539,1363910400,48387
1540,1363996800,43127
1541,1364083200,44335
1542,1364169600,40365
1543,1364256000,44485
1544,1364342400,43734
1545,1364428800,61939
1546,1364515200,53513
1547,1364601600,49067
1548,1364688000,39218
1549,1364774400,47829
1550,1364860800,59171
1551,1364947200,63467
1552,1365033600,67845
1553,1365120000,61764
1554,1365206400,48286
1555,1365292800,47330
1556,1365379200,58954
1557,1365465600,69158
1558,1365552000,79367
1559,1365638400,76356
1560,1365724800,62440
1561,1365811200,48549
1562,1365897600,39686
1563,1365984000,49614
1564,1366070400,60715
1565,1366156800,56536
1566,1366243200,50663
1567,1366329600,62477
1568,1366416000,43747
1569,1366502400,39657
1570,1366588800,44548
1571,1366675200,57136
1572,1366761600,62743
1573,1366848000,55417
1574,1366934400,49502
1575,1367020800,41358
1576,1367107200,41682
1577,1367193600,48339
1578,1367280000,45283
1579,1367366400,47701
1580,1367452800,48541
1581,1367539200,46258
1582,1367625600,36108
1583,1367712000,39532
1584,1367798400,46453
1585,1367884800,50107
1586,1367971200,49294
1587,1368057600,50507
1588,1368144000,49901
1589,1368230400,52455
1590,1368316800,40809
1591,1368403200,45950
1592,1368489600,50933
1593,1368576000,52586
1594,1368662400,48941
1595,1368748800,48129
1596,1368835200,39987
1597,1368921600,38089
1598,1369008000,42844
1599,1369094400,49979
1600,1369180800,44063
1601,1369267200,52200
1602,1369353600,53099
1603,1369440000,43657
1604,1369526400,40848
1605,1369612800,41913
1606,1369699200,46645
1607,1369785600,50977
1608,1369872000,48845
1609,1369958400,47454
1610,1370044800,41844
1611,1370131200,40506
1612,1370217600,49291
1613,1370304000,49728
1614,1370390400,45821
1615,1370476800,46496
1616,1370563200,50023
1617,1370649600,36460
1618,1370736000,35266
1619,1370822400,39016
1620,1370908800,39236
1621,1370995200,38701
1622,1371081600,41594
1623,1371168000,52772
1624,1371254400,35730
1625,1371340800,31522
1626,1371427200,36406
1627,1371513600,41657
1628,1371600000,45094
1629,1371686400,46609
1630,1371772800,48244
1631,1371859200,38369
1632,1371945600,34276
1633,1372032000,42241
1634,1372118400,40523
1635,1372204800,40576
1636,1372291200,39319
1637,1372377600,48028
1638,1372464000,36092
1639,1372550400,31269
1640,1372636800,45346
1641,1372723200,43047
1642,1372809600,41951
1643,1372896000,39000
1644,1372982400,39266
1645,1373068800,37982
1646,1373155200,30342
1647,1373241600,42074
1648,1373328000,45960
1649,1373414400,42124
1650,1373500800,52714
1651,1373587200,58577
1652,1373673600,43683
1653,1373760000,30897
1654,1373846400,40576
1655,1373932800,44635
1656,1374019200,41551
1657,1374105600,43226
1658,1374192000,38744
1659,1374278400,32047
1660,1374364800,33983
1661,1374451200,39886
1662,1374537600,42110
1663,1374624000,43924
1664,1374710400,46831
1665,1374796800,42781
1666,1374883200,36458
1667,1374969600,33813
1668,1375056000,45954
1669,1375142400,49943
1670,1375228800,60865
1671,1375315200,59979
1672,1375401600,55580
1673,1375488000,43216
1674,1375574400,43605
1675,1375660800,52615
1676,1375747200,50739
1677,1375833600,52026
1678,1375920000,52370
1679,1376006400,46255
1680,1376092800,42742
1681,1376179200,38029
1682,1376265600,82274
1683,1376352000,51665
1684,1376438400,55407
1685,1376524800,52523
1686,1376611200,63084
1687,1376697600,44634
1688,1376784000,41214
1689,1376870400,57577
1690,1376956800,57603
1691,1377043200,58915
1692,1377129600,62213
1693,1377216000,61069
1694,1377302400,45775
1695,1377388800,52041
1696,1377475200,56426
1697,1377561600,72975
1698,1377648000,60495
1699,1377734400,52775
1700,1377820800,67828
1701,1377907200,50438
1702,1377993600,37272
1703,1378080000,41682
1704,1378166400,50204
1705,1378252800,54249
1706,1378339200,49120
1707,1378425600,52070
1708,1378512000,43834
1709,1378598400,38783
1710,1378684800,50552
1711,1378771200,49131
1712,1378857600,52156
1713,1378944000,54597
1714,1379030400,44905
1715,1379116800,34676
1716,1379203200,36009
1717,1379289600,47461
1718,1379376000,50167
1719,1379462400,56085
1720,1379548800,54798
1721,1379635200,50934
1722,1379721600,42450
1723,1379808000,40575
1724,1379894400,53639
1725,1379980800,52498
1726,1380067200,50180
1727,1380153600,51825
1728,1380240000,53114
1729,1380326400,45449
1730,1380412800,46981
1731,1380499200,53185
1732,1380585600,61383
1733,1380672000,77417
1734,1380758400,62461
1735,1380844800,49350
1736,1380931200,40803
1737,1381017600,38295
1738,1381104000,49084
1739,1381190400,49420
1740,1381276800,51429
1741,1381363200,53522
1742,1381449600,52718
1743,1381536000,43264
1744,1381622400,53015
1745,1381708800,53616
1746,1381795200,55658
1747,1381881600,59818
1748,1381968000,52318
1749,1382054400,57827
1750,1382140800,61793
1751,1382227200,45128
1752,1382313600,63300
1753,1382400000,74530
1754,1382486400,72163
1755,1382572800,79246
1756,1382659200,69426
1757,1382745600,46778
1758,1382832000,40939
1759,1382918400,58043
1760,1383004800,55938
1761,1383091200,62723
1762,1383177600,64192
1763,1383264000,56963
1764,1383350400,48139
1765,1383436800,54009
1766,1383523200,66423
1767,1383609600,81542
1768,1383696000,95342
1769,1383782400,90998
1770,1383868800,89599
1771,1383955200,86279
1772,1384041600,76578
1773,1384128000,77397
1774,1384214400,74552
1775,1384300800,82076
1776,1384387200,89848
1777,1384473600,77832
1778,1384560000,63396
1779,1384646400,69094
1780,1384732800,111985
1781,1384819200,146959
1782,1384905600,110652
1783,1384992000,138808
1784,1385078400,111567
1785,1385164800,100738
1786,1385251200,82587
1787,1385337600,94217
1788,1385424000,120930
1789,1385510400,139967
1790,1385596800,135763
1791,1385683200,126455
1792,1385769600,101008
1793,1385856000,114791
1794,1385942400,115589
1795,1386028800,115666
1796,1386115200,126220
1797,1386201600,128109
1798,1386288000,110862
1799,1386374400,97849
1800,1386460800,71190
1801,1386547200,94152
1802,1386633600,101326
1803,1386720000,100801
1804,1386806400,85532
1805,1386892800,94877
1806,1386979200,104630
1807,1387065600,98063
1808,1387152000,111864
1809,1387238400,106290
1810,1387324800,125752
1811,1387411200,105548
1812,1387497600,105920
1813,1387584000,85051
1814,1387670400,83156
1815,1387756800,82930
1816,1387843200,85065
1817,1387929600,88653
1818,1388016000,79721
1819,1388102400,79068
1820,1388188800,77546
1821,1388275200,88288
1822,1388361600,86079
1823,1388448000,77689
1824,1388534400,59230
1825,1388620800,89943
1826,1388707200,95517
1827,1388793600,73856
1828,1388880000,89692
1829,1388966400,111416
1830,1389052800,90145
1831,1389139200,86936
1832,1389225600,84598
1833,1389312000,81600
1834,1389398400,83544
1835,1389484800,72280
1836,1389571200,80125
1837,1389657600,84231
1838,1389744000,83146
1839,1389830400,85205
1840,1389916800,75462
1841,1390003200,66529
1842,1390089600,67774
1843,1390176000,105733
1844,1390262400,107748
1845,1390348800,97883
1846,1390435200,97271
1847,1390521600,90362
1848,1390608000,78536
1849,1390694400,78767
1850,1390780800,93989
1851,1390867200,104242
1852,1390953600,87647
1853,1391040000,96581
1854,1391126400,95879
1855,1391212800,85815
1856,1391299200,87949
1857,1391385600,98446
1858,1391472000,114458
1859,1391558400,102764
1860,1391644800,105628
1861,1391731200,113249
1862,1391817600,94775
1863,1391904000,79658
1864,1391990400,92230
1865,1392076800,98243
1866,1392163200,160342
1867,1392249600,111682
1868,1392336000,119106
1869,1392422400,100776
1870,1392508800,79096
1871,1392595200,101955
1872,1392681600,104456
1873,1392768000,122980
1874,1392854400,124160
1875,1392940800,125674
1876,1393027200,104030
1877,1393113600,113053
1878,1393200000,134120
1879,1393286400,147215
1880,1393372800,138695
1881,1393459200,119191
1882,1393545600,139764
1883,1393632000,123434
1884,1393718400,102204
1885,1393804800,147505
1886,1393891200,162398
1887,1393977600,143936
1888,1394064000,134232
1889,1394150400,125239
1890,1394236800,113499
1891,1394323200,106845
1892,1394409600,121995
1893,1394496000,126964
1894,1394582400,139660
1895,1394668800,125121
1896,1394755200,136926
1897,1394841600,93569
1898,1394928000,83638
1899,1395014400,104855
1900,1395100800,85262
1901,1395187200,95590
1902,1395273600,107266
1903,1395360000,131533
1904,1395446400,111946
1905,1395532800,91711
1906,1395619200,110620
1907,1395705600,112636
1908,1395792000,113706
1909,1395878400,130082
1910,1395964800,124289
1911,1396051200,90094
1912,1396137600,81793
1913,1396224000,116444
1914,1396310400,121850
1915,1396396800,122784
1916,1396483200,112306
1917,1396569600,124280
1918,1396656000,105120
1919,1396742400,96758
1920,1396828800,110540
1921,1396915200,111798
1922,1397001600,124767
1923,1397088000,125600
1924,1397174400,117841
1925,1397260800,90616
1926,1397347200,87998
1927,1397433600,130612
1928,1397520000,142817
1929,1397606400,128887
1930,1397692800,107997
1931,1397779200,100950
1932,1397865600,97350
1933,1397952000,84545
1934,1398038400,95057
1935,1398124800,123838
1936,1398211200,101816
1937,1398297600,111960
1938,1398384000,120366
1939,1398470400,88332
1940,1398556800,88194
1941,1398643200,110468
1942,1398729600,118344
1943,1398816000,116314
1944,1398902400,102307
1945,1398988800,94588
1946,1399075200,72056
1947,1399161600,73197
1948,1399248000,95642
1949,1399334400,113719
1950,1399420800,109695
1951,1399507200,117033
1952,1399593600,110561
1953,1399680000,88517
1954,1399766400,77815
1955,1399852800,102199
1956,1399939200,97699
1957,1400025600,108341
1958,1400112000,122707
1959,1400198400,103561
1960,1400284800,101589
1961,1400371200,92881
1962,1400457600,131919
1963,1400544000,133257
1964,1400630400,105661
1965,1400716800,111010
1966,1400803200,122741
1967,1400889600,77767
1968,1400976000,101474
1969,1401062400,116348
1970,1401148800,124100
1971,1401235200,134172
1972,1401321600,119799
1973,1401408000,101741
1974,1401494400,95884
1975,1401580800,106724
1976,1401667200,121439
1977,1401753600,131781
1978,1401840000,116236
1979,1401926400,128494
1980,1402012800,122533
1981,1402099200,91526
1982,1402185600,91237
1983,1402272000,114996
1984,1402358400,123652
1985,1402444800,119408
1986,1402531200,118785
1987,1402617600,120039
1988,1402704000,98653
1989,1402790400,85566
1990,1402876800,123358
1991,1402963200,123627
1992,1403049600,114043
1993,1403136000,105841
1994,1403222400,103493
1995,1403308800,101338
1996,1403395200,92772
1997,1403481600,106298
1998,1403568000,120799
1999,1403654400,120436
2000,1403740800,107479
2001,1403827200,114838
2002,1403913600,94931
2003,1404000000,83323
2004,1404086400,123834
2005,1404172800,131838
2006,1404259200,127287
2007,1404345600,110474
2008,1404432000,91510
2009,1404518400,76297
2010,1404604800,92649
2011,1404691200,119259
2012,1404777600,143518
2013,1404864000,126697
2014,1404950400,121955
2015,1405036800,120149
2016,1405123200,90949
2017,1405209600,98773
2018,1405296000,108005
2019,1405382400,124366
2020,1405468800,112592
2021,1405555200,120705
2022,1405641600,120455
2023,1405728000,100956
2024,1405814400,93881
2025,1405900800,110221
2026,1405987200,115169
2027,1406073600,123102
2028,1406160000,119728
2029,1406246400,119760
2030,1406332800,89240
2031,1406419200,91998
2032,1406505600,118281
2033,1406592000,112221
2034,1406678400,128678
2035,1406764800,127214
2036,1406851200,117601
2037,1406937600,93890
2038,1407024000,80054
2039,1407110400,116713
2040,1407196800,137763
2041,1407283200,143360
2042,1407369600,125015
2043,1407456000,122734
2044,1407542400,101683
2045,1407628800,104392
2046,1407715200,135933
2047,1407801600,139652
2048,1407888000,141308
2049,1407974400,140419
2050,1408060800,133969
2051,1408147200,125727
2052,1408233600,99442
2053,1408320000,132641
2054,1408406400,135198
2055,1408492800,131745
2056,1408579200,130466
2057,1408665600,126470
2058,1408752000,102431
2059,1408838400,106039
2060,1408924800,125153
2061,1409011200,134118
2062,1409097600,134080
2063,1409184000,122344
2064,1409270400,113831
2065,1409356800,103428
2066,1409443200,97569
2067,1409529600,113514
2068,1409616000,131392
2069,1409702400,118797
2070,1409788800,125451
2071,1409875200,124212
2072,1409961600,101937
2073,1410048000,104374
2074,1410134400,132764
2075,1410220800,175659
2076,1410307200,175466
2077,1410393600,117784
2078,1410480000,118068
2079,1410566400,102344
2080,1410652800,118309
2081,1410739200,135323
2082,1410825600,153810
2083,1410912000,136567
2084,1410998400,132846
2085,1411084800,117648
2086,1411171200,110874
2087,1411257600,90710
2088,1411344000,139283
2089,1411430400,148539
2090,1411516800,128371
2091,1411603200,142541
2092,1411689600,126706
2093,1411776000,116616
2094,1411862400,117166
2095,1411948800,137256
2096,1412035200,145891
2097,1412121600,140137
2098,1412208000,131437
2099,1412294400,111411
2100,1412380800,106213
2101,1412467200,117458
2102,1412553600,126579
2103,1412640000,141746
2104,1412726400,138970
2105,1412812800,135134
2106,1412899200,134417
2107,1412985600,111790
2108,1413072000,122866
2109,1413158400,140045
2110,1413244800,162147
2111,1413331200,149177
2112,1413417600,133630
2113,1413504000,131861
2114,1413590400,114874
2115,1413676800,115559
2116,1413763200,142876
2117,1413849600,154040
2118,1413936000,143899
2119,1414022400,148777
2120,1414108800,137936
2121,1414195200,118924
2122,1414281600,120434
2123,1414368000,154593
2124,1414454400,144107
2125,1414540800,144248
2126,1414627200,149469
2127,1414713600,145710
2128,1414800000,118500
2129,1414886400,129602
2130,1414972800,153688
2131,1415059200,146747
2132,1415145600,145974
2133,1415232000,167440
2134,1415318400,168907
2135,1415404800,120961
2136,1415491200,123404
2137,1415577600,149985
2138,1415664000,146658
2139,1415750400,166011
2140,1415836800,156768
2141,1415923200,146287
2142,1416009600,121759
2143,1416096000,123231
2144,1416182400,154560
2145,1416268800,146884
2146,1416355200,142423
2147,1416441600,156330
2148,1416528000,140728
2149,1416614400,122248
2150,1416700800,117548
2151,1416787200,143578
2152,1416873600,152874
2153,1416960000,142127
2154,1417046400,148787
2155,1417132800,141484
2156,1417219200,130595
2157,1417305600,150042
2158,1417392000,146555
2159,1417478400,186298
2160,1417564800,165951
2161,1417651200,164722
2162,1417737600,149117
2163,1417824000,130395
2164,1417910400,119173
2165,1417996800,177624
2166,1418083200,158807
2167,1418169600,160871
2168,1418256000,153426
2169,1418342400,147576
2170,1418428800,132100
2171,1418515200,143206
2172,1418601600,171487
2173,1418688000,186778
2174,1418774400,181894
2175,1418860800,171742
2176,1418947200,151908
2177,1419033600,156356
2178,1419120000,133760
2179,1419206400,189544
2180,1419292800,183586
2181,1419379200,135755
2182,1419465600,112770
2183,1419552000,123547
2184,1419638400,132317
2185,1419724800,135645
2186,1419811200,144808
2187,1419897600,143281
2188,1419984000,125929
2189,1420070400,93096
2190,1420156800,132228
2191,1420243200,136537
2192,1420329600,140985
2193,1420416000,167517
2194,1420502400,154814
2195,1420588800,146753
2196,1420675200,162497
2197,1420761600,163460
2198,1420848000,153455
2199,1420934400,147737
2200,1421020800,158177
2201,1421107200,188417
2202,1421193600,179860
2203,1421280000,192859
2204,1421366400,170308
2205,1421452800,158176
2206,1421539200,145138
2207,1421625600,177900
2208,1421712000,160155
2209,1421798400,163313
2210,1421884800,161522
2211,1421971200,147631
2212,1422057600,136122
2213,1422144000,167801
2214,1422230400,181552
2215,1422316800,179270
2216,1422403200,136240
2217,1422489600,142674
2218,1422576000,126838
2219,1422662400,159579
2220,1422748800,144067
2221,1422835200,159787
2222,1422921600,172239
2223,1423008000,162893
2224,1423094400,158785
2225,1423180800,147934
2226,1423267200,137762
2227,1423353600,149441
2228,1423440000,161380
2229,1423526400,160705
2230,1423612800,166487
2231,1423699200,146697
2232,1423785600,185477
2233,1423872000,174185
2234,1423958400,184403
2235,1424044800,173871
2236,1424131200,177389
2237,1424217600,173606
2238,1424304000,149766
2239,1424390400,177088
2240,1424476800,170267
2241,1424563200,154653
2242,1424649600,168219
2243,1424736000,168675
2244,1424822400,164531
2245,1424908800,162032
2246,1424995200,169005
2247,1425081600,168543
2248,1425168000,160766
2249,1425254400,198150
2250,1425340800,196145
2251,1425427200,168911
2252,1425513600,184035
2253,1425600000,169804
2254,1425686400,145990
2255,1425772800,159552
2256,1425859200,173208
2257,1425945600,179844
2258,1426032000,175806
2259,1426118400,179574
2260,1426204800,168794
2261,1426291200,149494
2262,1426377600,137429
2263,1426464000,172659
2264,1426550400,151339
2265,1426636800,177659
2266,1426723200,194102
2267,1426809600,159662
2268,1426896000,140710
2269,1426982400,154037
2270,1427068800,166787
2271,1427155200,154061
2272,1427241600,153195
2273,1427328000,159803
2274,1427414400,157477
2275,1427500800,134947
2276,1427587200,156903
2277,1427673600,180220
2278,1427760000,181056
2279,1427846400,197013
2280,1427932800,177880
2281,1428019200,163904
2282,1428105600,146950
2283,1428192000,154513
2284,1428278400,169251
2285,1428364800,183944
2286,1428451200,179658
2287,1428537600,179464
2288,1428624000,177716
2289,1428710400,161250
2290,1428796800,139751
2291,1428883200,194998
2292,1428969600,179026
2293,1429056000,158878
2294,1429142400,153586
2295,1429228800,154063
2296,1429315200,144656
2297,1429401600,153196
2298,1429488000,167486
2299,1429574400,175984
2300,1429660800,180110
2301,1429747200,180561
2302,1429833600,187102
2303,1429920000,154900
2304,1430006400,162233
2305,1430092800,177497
2306,1430179200,182395
2307,1430265600,184976
2308,1430352000,177046
2309,1430438400,153414
2310,1430524800,152953
2311,1430611200,136226
2312,1430697600,174514
2313,1430784000,186210
2314,1430870400,191219
2315,1430956800,181894
2316,1431043200,179539
2317,1431129600,153284
2318,1431216000,160958
2319,1431302400,185236
2320,1431388800,197913
2321,1431475200,171921
2322,1431561600,166317
2323,1431648000,166429
2324,1431734400,153015
2325,1431820800,149848
2326,1431907200,158250
2327,1431993600,178204
2328,1432080000,179319
2329,1432166400,162703
2330,1432252800,166882
2331,1432339200,137638
2332,1432425600,155302
2333,1432512000,167605
2334,1432598400,181911
2335,1432684800,183557
2336,1432771200,178942
2337,1432857600,189622
2338,1432944000,188456
2339,1433030400,171884
2340,1433116800,215881
2341,1433203200,219059
2342,1433289600,208219
2343,1433376000,197300
2344,1433462400,185166
2345,1433548800,157774
2346,1433635200,145621
2347,1433721600,158603
2348,1433808000,196034
2349,1433894400,255788
2350,1433980800,202080
2351,1434067200,202252
2352,1434153600,175635
2353,1434240000,177788
2354,1434326400,221570
2355,1434412800,198455
2356,1434499200,243612
2357,1434585600,209694
2358,1434672000,192867
2359,1434758400,161491
2360,1434844800,164431
2361,1434931200,180970
2362,1435017600,213373
2363,1435104000,190216
2364,1435190400,159702
2365,1435276800,209841
2366,1435363200,190645
2367,1435449600,161419
2368,1435536000,205086
2369,1435622400,233889
2370,1435708800,216761
2371,1435795200,227951
2372,1435881600,215047
2373,1435968000,173692
2374,1436054400,189865
2375,1436140800,252385
2376,1436227200,237469
2377,1436313600,236854
2378,1436400000,237790
2379,1436486400,237828
2380,1436572800,209966
2381,1436659200,205656
2382,1436745600,206591
2383,1436832000,204563
2384,1436918400,188681
2385,1437004800,194265
2386,1437091200,179511
2387,1437177600,159774
2388,1437264000,162712
2389,1437350400,199449
2390,1437436800,215441
2391,1437523200,206755
2392,1437609600,186005
2393,1437696000,193631
2394,1437782400,164665
2395,1437868800,168842
2396,1437955200,189168
2397,1438041600,202774
2398,1438128000,231255
2399,1438214400,195151
2400,1438300800,216514
2401,1438387200,197487
2402,1438473600,161509
2403,1438560000,196229
2404,1438646400,196966
2405,1438732800,225279
2406,1438819200,207779
2407,1438905600,189849
2408,1438992000,168706
2409,1439078400,152905
2410,1439164800,201821
2411,1439251200,193279
2412,1439337600,193789
2413,1439424000,194207
2414,1439510400,189691
2415,1439596800,166715
2416,1439683200,155886
2417,1439769600,196761
2418,1439856000,211945
2419,1439942400,203933
2420,1440028800,195669
2421,1440115200,201867
2422,1440201600,190958
2423,1440288000,163983
2424,1440374400,215803
2425,1440460800,196173
2426,1440547200,194540
2427,1440633600,187556
2428,1440720000,202509
2429,1440806400,176408
2430,1440892800,159765
2431,1440979200,205800
2432,1441065600,212333
2433,1441152000,212491
2434,1441238400,211372
2435,1441324800,175458
2436,1441411200,190219
2437,1441497600,172366
2438,1441584000,204915
2439,1441670400,217784
2440,1441756800,203991
2441,1441843200,196604
2442,1441929600,191290
2443,1442016000,173675
2444,1442102400,176903
2445,1442188800,215157
2446,1442275200,224989
2447,1442361600,211319
2448,1442448000,210507
2449,1442534400,218317
2450,1442620800,186083
2451,1442707200,170286
2452,1442793600,221990
2453,1442880000,222100
2454,1442966400,203967
2455,1443052800,204616
2456,1443139200,210871
2457,1443225600,201313
2458,1443312000,200038
2459,1443398400,217412
2460,1443484800,261102
2461,1443571200,227503
2462,1443657600,204992
2463,1443744000,222106
2464,1443830400,175377
2465,1443916800,153534
2466,1444003200,188253
2467,1444089600,221728
2468,1444176000,214182
2469,1444262400,227664
2470,1444348800,176223
2471,1444435200,186113
2472,1444521600,163750
2473,1444608000,212352
2474,1444694400,208709
2475,1444780800,223432
2476,1444867200,264508
2477,1444953600,239051
2478,1445040000,240925
2479,1445126400,205765
2480,1445212800,250085
2481,1445299200,278830
2482,1445385600,250919
2483,1445472000,240853
2484,1445558400,267634
2485,1445644800,235023
2486,1445731200,243712
2487,1445817600,274590
2488,1445904000,232337
2489,1445990400,239654
2490,1446076800,271241
2491,1446163200,261563
2492,1446249600,236634
2493,1446336000,235529
2494,1446422400,290102
2495,1446508800,302604
2496,1446595200,353085
2497,1446681600,308259
2498,1446768000,282127
2499,1446854400,241399
2500,1446940800,217135
2501,1447027200,290545
2502,1447113600,279188
2503,1447200000,267471
2504,1447286400,255037
2505,1447372800,242229
2506,1447459200,230822
2507,1447545600,248856
2508,1447632000,288142
2509,1447718400,262221
2510,1447804800,282774
2511,1447891200,252984
2512,1447977600,251071
2513,1448064000,256477
2514,1448150400,221820
2515,1448236800,241516
2516,1448323200,257104
2517,1448409600,259645
2518,1448496000,280385
2519,1448582400,253903
2520,1448668800,252975
2521,1448755200,216468
2522,1448841600,324041
2523,1448928000,288989
2524,1449014400,292836
2525,1449100800,260177
2526,1449187200,273526
2527,1449273600,294569
2528,1449360000,262008
2529,1449446400,321208
2530,1449532800,314569
2531,1449619200,355549
2532,1449705600,338963
2533,1449792000,301992
2534,1449878400,342835
2535,1449964800,284443
2536,1450051200,386764
2537,1450137600,331372
2538,1450224000,340526
2539,1450310400,320462
2540,1450396800,320331
2541,1450483200,316515
2542,1450569600,291332
2543,1450656000,348889
2544,1450742400,322792
2545,1450828800,332452
2546,1450915200,303203
2547,1451001600,246171
2548,1451088000,270081
2549,1451174400,245895
2550,1451260800,270711
2551,1451347200,295712
2552,1451433600,259515
2553,1451520000,253232
2554,1451606400,198638
2555,1451692800,287355
2556,1451779200,236219
2557,1451865600,289923
2558,1451952000,299793
2559,1452038400,271512
2560,1452124800,290107
2561,1452211200,299172
2562,1452297600,299047
2563,1452384000,264384
2564,1452470400,310119
2565,1452556800,305923
2566,1452643200,301704
2567,1452729600,297906
2568,1452816000,287768
2569,1452902400,340017
2570,1452988800,338046
2571,1453075200,335663
2572,1453161600,287291
2573,1453248000,451648
2574,1453334400,361494
2575,1453420800,369384
2576,1453507200,318940
2577,1453593600,300145
2578,1453680000,362679
2579,1453766400,373330
2580,1453852800,371741
2581,1453939200,376537
2582,1454025600,401648
2583,1454112000,331509
2584,1454198400,296327
2585,1454284800,452550
2586,1454371200,514558
2587,1454457600,417302
2588,1454544000,314589
2589,1454630400,357930
2590,1454716800,323328
2591,1454803200,313063
2592,1454889600,327993
2593,1454976000,360077
2594,1455062400,351523
2595,1455148800,340753
2596,1455235200,319196
2597,1455321600,291424
2598,1455408000,304515
2599,1455494400,342150
2600,1455580800,326511
2601,1455667200,367990
2602,1455753600,331517
2603,1455840000,361318
2604,1455926400,333653
2605,1456012800,324239
2606,1456099200,342093
2607,1456185600,378090
2608,1456272000,327793
2609,1456358400,373253
2610,1456444800,330459
2611,1456531200,314307
2612,1456617600,308804
2613,1456704000,368172
2614,1456790400,374495
2615,1456876800,412048
2616,1456963200,358076
2617,1457049600,379950
2618,1457136000,361233
2619,1457222400,260453
2620,1457308800,280299
2621,1457395200,314832
2622,1457481600,394827
2623,1457568000,291375
2624,1457654400,284382
2625,1457740800,250048
2626,1457827200,254178
2627,1457913600,301134
2628,1458000000,303941
2629,1458086400,320197
2630,1458172800,320941
2631,1458259200,305358
2632,1458345600,260368
2633,1458432000,274481
2634,1458518400,303723
2635,1458604800,305000
2636,1458691200,282549
2637,1458777600,296294
2638,1458864000,262088
2639,1458950400,312109
2640,1459036800,261990
2641,1459123200,374626
2642,1459209600,492457
2643,1459296000,347183
2644,1459382400,292524
2645,1459468800,342282
2646,1459555200,331468
2647,1459641600,301705
2648,1459728000,317767
2649,1459814400,318536
2650,1459900800,312246
2651,1459987200,292212
2652,1460073600,288505
2653,1460160000,270912
2654,1460246400,241743
2655,1460332800,305351
2656,1460419200,325439
2657,1460505600,332093
2658,1460592000,319126
2659,1460678400,281643
2660,1460764800,263771
2661,1460851200,292949
2662,1460937600,306358
2663,1461024000,312288
2664,1461110400,324932
2665,1461196800,306277
2666,1461283200,304080
2667,1461369600,260301
2668,1461456000,272356
2669,1461542400,315091
2670,1461628800,344762
2671,1461715200,321279
2672,1461801600,308702
2673,1461888000,328724
2674,1461974400,286622
2675,1462060800,249302
2676,1462147200,300881
2677,1462233600,310357
2678,1462320000,318975
2679,1462406400,299190
2680,1462492800,294551
2681,1462579200,266357
2682,1462665600,257417
2683,1462752000,300282
2684,1462838400,314674
2685,1462924800,304279
2686,1463011200,292572
2687,1463097600,292737
2688,1463184000,282122
2689,1463270400,258422
2690,1463356800,302178
2691,1463443200,303378
2692,1463529600,317290
2693,1463616000,293045
2694,1463702400,284510
2695,1463788800,310323
2696,1463875200,282057
2697,1463961600,302048
2698,1464048000,329779
2699,1464134400,321572
2700,1464220800,293396
2701,1464307200,339288
