,t,v
1214,1335830400,19553
1215,1335916800,19738
1216,1336003200,21379
1217,1336089600,22183
1218,1336176000,19600
1219,1336262400,21709
1220,1336348800,25239
1221,1336435200,23319
1222,1336521600,24482
1223,1336608000,19967
1224,1336694400,25620
1225,1336780800,22340
1226,1336867200,20210
1227,1336953600,31938
1228,1337040000,26769
1229,1337126400,25164
1230,1337212800,22177
1231,1337299200,25801
1232,1337385600,31204
1233,1337472000,29156
1234,1337558400,30003
1235,1337644800,27099
1236,1337731200,29288
1237,1337817600,27722
1238,1337904000,29679
1239,1337990400,25202
1240,1338076800,25971
1241,1338163200,29204
1242,1338249600,33852
1243,1338336000,28271
1244,1338422400,27990
1245,1338508800,28641
1246,1338595200,20147
1247,1338681600,29986
1248,1338768000,41216
1249,1338854400,40631
1250,1338940800,23805
1251,1339027200,35103
1252,1339113600,27853
1253,1339200000,31138
1254,1339286400,33715
1255,1339372800,32322
1256,1339459200,23425
1257,1339545600,46660
1258,1339632000,49306
1259,1339718400,48786
1260,1339804800,39068
1261,1339891200,38983
1262,1339977600,37231
1263,1340064000,35166
1264,1340150400,31965
1265,1340236800,29385
1266,1340323200,28871
1267,1340409600,29940
1268,1340496000,28314
1269,1340582400,33620
1270,1340668800,35760
1271,1340755200,38613
1272,1340841600,32431
1273,1340928000,32734
1274,1341014400,31554
1275,1341100800,31423
1276,1341187200,36208
1277,1341273600,34450
1278,1341360000,31299
1279,1341446400,27629
1280,1341532800,29007
1281,1341619200,30586
1282,1341705600,27566
1283,1341792000,31855
1284,1341878400,36663
1285,1341964800,34959
1286,1342051200,33950
1287,1342137600,31069
1288,1342224000,29542
1289,1342310400,30150
1290,1342396800,36480
1291,1342483200,39942
1292,1342569600,33961
1293,1342656000,35987
1294,1342742400,35744
1295,1342828800,35328
1296,1342915200,38565
1297,1343001600,41764
1298,1343088000,38118
1299,1343174400,31294
1300,1343260800,30450
1301,1343347200,31981
1302,1343433600,38226
1303,1343520000,35670
1304,1343606400,35873
1305,1343692800,58461
1306,1343779200,40444
1307,1343865600,41790
1308,1343952000,36044
1309,1344038400,35592
1310,1344124800,37649
1311,1344211200,42010
1312,1344297600,38843
1313,1344384000,51631
1314,1344470400,40076
1315,1344556800,38272
1316,1344643200,38145
1317,1344729600,38754
1318,1344816000,48346
1319,1344902400,42466
1320,1344988800,50083
1321,1345075200,61393
1322,1345161600,56421
1323,1345248000,51347
1324,1345334400,57765
1325,1345420800,47086
1326,1345507200,54035
1327,1345593600,49160
1328,1345680000,43426
1329,1345766400,44537
1330,1345852800,36293
1331,1345939200,34302
1332,1346025600,38120
1333,1346112000,39571
1334,1346198400,39198
1335,1346284800,33833
1336,1346371200,48940
1337,1346457600,44661
1338,1346544000,34622
1339,1346630400,32887
1340,1346716800,45684
1341,1346803200,41154
1342,1346889600,46513
1343,1346976000,43775
1344,1347062400,33451
1345,1347148800,39828
1346,1347235200,36987
1347,1347321600,44977
1348,1347408000,33735
1349,1347494400,34764
1350,1347580800,37932
1351,1347667200,29929
1352,1347753600,31331
1353,1347840000,32669
1354,1347926400,38396
1355,1348012800,42531
1356,1348099200,46945
1357,1348185600,38624
1358,1348272000,27040
1359,1348358400,28402
1360,1348444800,33183
1361,1348531200,42947
1362,1348617600,48024
1363,1348704000,41821
1364,1348790400,49668
1365,1348876800,38171
1366,1348963200,34244
1367,1349049600,37664
1368,1349136000,52914
1369,1349222400,49860
1370,1349308800,50916
1371,1349395200,44812
1372,1349481600,38621
1373,1349568000,43138
1374,1349654400,47395
1375,1349740800,51875
1376,1349827200,47107
1377,1349913600,40943
1378,1350000000,44520
1379,1350086400,39098
1380,1350172800,38310
1381,1350259200,46149
1382,1350345600,42783
1383,1350432000,44573
1384,1350518400,50802
1385,1350604800,44293
1386,1350691200,43667
1387,1350777600,38510
1388,1350864000,41337
1389,1350950400,41187
1390,1351036800,41610
1391,1351123200,39129
1392,1351209600,37529
1393,1351296000,29468
1394,1351382400,27405
1395,1351468800,35431
1396,1351555200,33919
1397,1351641600,32591
1398,1351728000,31492
1399,1351814400,32898
1400,1351900800,32479
1401,1351987200,30435
1402,1352073600,37350
1403,1352160000,40901
1404,1352246400,43234
1405,1352332800,37417
1406,1352419200,36670
1407,1352505600,34486
1408,1352592000,29909
1409,1352678400,31306
1410,1352764800,32445
1411,1352851200,37514
1412,1352937600,46043
1413,1353024000,48044
1414,1353110400,52656
1415,1353196800,42685
1416,1353283200,41943
1417,1353369600,43647
1418,1353456000,43864
1419,1353542400,41087
1420,1353628800,34869
1421,1353715200,36768
1422,1353801600,35997
1423,1353888000,41043
1424,1353974400,38330
