Time Init,Open,High,Low,Close,Volume,Time Close,QAV,N Trades
1506110400000,259.99000000,266.61000000,259.50000000,264.00000000,127.27050000,1506124799999,33327.08337210,293
1506124800000,259.99000000,263.99000000,255.11000000,263.00000000,135.50806000,1506139199999,35066.78007170,155
1506139200000,262.00000000,268.70000000,261.34000000,265.27000000,119.83588000,1506153599999,31849.55852720,242
1506153600000,266.99000000,282.83000000,266.99000000,282.80000000,281.93736000,1506167999999,77753.94538790,333
1506168000000,282.80000000,283.09000000,275.55000000,280.00000000,163.90341000,1506182399999,45969.33546850,299
1506182400000,278.21000000,285.00000000,277.07000000,283.00000000,1044.06810000,1506196799999,293521.39900430,1456
1506196800000,281.30000000,286.23000000,278.77000000,285.93000000,1079.08291000,1506211199999,304649.30596430,1416
1506211200000,286.50000000,294.61000000,282.44000000,293.19000000,963.58239000,1506225599999,278716.48641320,1261
1506225600000,293.19000000,293.19000000,275.00000000,278.50000000,1617.41514000,1506239999999,457319.72066170,1917
1506240000000,278.95000000,282.95000000,277.95000000,280.47000000,947.05849000,1506254399999,264999.88211700,1482
1506254400000,280.51000000,288.18000000,280.40000000,284.84000000,969.79397000,1506268799999,276194.34492770,1446
1506268800000,285.50000000,287.14000000,277.06000000,284.99000000,614.92976000,1506283199999,174027.89547230,928
1506283200000,285.00000000,287.00000000,281.96000000,282.00000000,462.76447000,1506297599999,131619.15754100,988
1506297600000,282.00000000,290.80000000,281.34000000,285.32000000,1143.94241000,1506311999999,326936.78102500,1440
1506312000000,285.02000000,291.30000000,285.02000000,289.50000000,970.67838000,1506326399999,280439.91084920,1500
1506326400000,289.50000000,290.90000000,287.06000000,288.13000000,855.93907000,1506340799999,247162.53499820,1471
1506340800000,288.00000000,297.12000000,287.00000000,295.00000000,1255.45033000,1506355199999,365997.97465940,2018
1506355200000,295.06000000,299.00000000,291.03000000,294.43000000,1094.81257000,1506369599999,322606.29426520,1681
1506369600000,294.47000000,297.51000000,292.81000000,294.42000000,549.65759000,1506383999999,162408.49630480,1055
1506384000000,294.42000000,296.81000000,291.25000000,291.26000000,833.37745000,1506398399999,245822.50237210,1393
1506398400000,291.51000000,295.47000000,287.94000000,293.50000000,785.29360000,1506412799999,229131.86183020,1418
1506412800000,293.00000000,294.99000000,289.56000000,292.82000000,922.53081000,1506427199999,269667.75325330,1510
1506427200000,292.82000000,295.52000000,289.53000000,289.54000000,721.15236000,1506441599999,210527.25706350,914
1506441600000,289.54000000,291.00000000,286.46000000,287.55000000,675.06724000,1506455999999,195002.07861780,1037
1506456000000,287.55000000,290.99000000,286.24000000,287.90000000,629.50658000,1506470399999,181973.71230270,1057
1506470400000,289.91000000,292.00000000,286.13000000,291.02000000,697.90881000,1506484799999,201699.91614300,1133
1506484800000,291.02000000,292.88000000,289.42000000,291.00000000,552.11201000,1506499199999,160712.77084720,912
1506499200000,289.45000000,299.00000000,287.78000000,295.77000000,1260.33441000,1506513599999,371243.56213380,1875
1506513600000,295.71000000,303.49000000,294.02000000,298.68000000,1353.84499000,1506527999999,402963.69380340,1686
1506528000000,299.84000000,309.39000000,297.01000000,308.64000000,878.20414000,1506542399999,265673.30043480,1321
1506542400000,308.64000000,313.00000000,304.89000000,309.74000000,775.69946000,1506556799999,239603.63100290,1281
1506556800000,309.81000000,310.41000000,303.05000000,308.39000000,1051.29649000,1506571199999,322249.40348260,1651
1506571200000,308.41000000,311.81000000,304.89000000,305.57000000,1148.45035000,1506585599999,354231.46623810,1811
1506585600000,306.17000000,310.63000000,300.00000000,300.70000000,1838.57910000,1506599999999,561647.83471040,2150
1506600000000,300.76000000,304.50000000,297.73000000,299.42000000,975.79858000,1506614399999,293608.48556380,1807
1506614400000,299.42000000,303.61000000,298.00000000,298.00000000,769.13689000,1506628799999,231402.91036590,1584
1506628800000,299.68000000,304.06000000,296.89000000,302.44000000,817.64781000,1506643199999,246093.78834970,1531
1506643200000,302.44000000,303.00000000,274.00000000,280.00000000,3799.87279000,1506657599999,1091892.04545000,3328
1506657600000,280.00000000,291.00000000,276.11000000,290.49000000,2027.92905000,1506671999999,576364.24634220,2439
1506672000000,290.47000000,299.11000000,285.55000000,297.01000000,1835.09054000,1506686399999,533481.56935960,1788
1506686400000,297.01000000,302.97000000,291.01000000,293.14000000,1521.09507000,1506700799999,451635.25128780,1950
1506700800000,293.14000000,298.60000000,290.11000000,292.81000000,851.76953000,1506715199999,251221.76477220,1812
1506715200000,292.81000000,297.10000000,290.70000000,292.22000000,1053.44204000,1506729599999,309130.21318610,1781
1506729600000,292.62000000,302.45000000,292.22000000,302.01000000,730.63802000,1506743999999,217292.91626010,1267
1506744000000,302.00000000,306.50000000,296.51000000,301.01000000,821.22699000,1506758399999,247519.91103650,1892
1506758400000,300.02000000,307.47000000,298.21000000,303.57000000,831.66199000,1506772799999,251447.98223400,1704
1506772800000,303.02000000,306.00000000,301.18000000,304.90000000,706.03087000,1506787199999,214143.14202040,1459
1506787200000,305.42000000,307.49000000,301.21000000,304.01000000,634.20705000,1506801599999,193607.96162140,1158
