time,open,high,low,close,Volume,Volume MA
1511506800,6389.5,6396.25,6388.25,6395.5,7544,22358.6
1511521200,6395.75,6402,6392.5,6400.25,28546,23526.85
1511535600,6400,6416,6394.5,6414.5,43839,25550
1511737200,6414.25,6419.5,6400.75,6403.25,9326,25414.65
1511751600,6403,6409.5,6403,6407.5,3965,22488
1511766000,6407.25,6421,6406.25,6419.75,9757,18724.25
1511780400,6420,6424,6403.75,6414.5,47978,18779
1511794800,6414.5,6424.5,6394.75,6413,97523,23335.45
1511809200,6413,6415.25,6405.5,6414.5,32966,24826.9
1511823600,6413.25,6413.5,6401.75,6407,7772,24807.9
1511838000,6406.5,6406.5,6398.25,6405,5061,22509.7
1511852400,6405,6417,6405,6416.5,8805,19022.8
1511866800,6416.5,6425.75,6410.25,6413.25,49021,19413.4
1511881200,6413.25,6427.5,6397,6398.5,126182,25601.35
1511895600,6398.75,6429.5,6388.75,6422.75,105571,30785.3
1511910000,6423.5,6423.5,6414.75,6414.75,5241,30543.9
1511924400,6415.25,6425.75,6414.5,6424.25,3192,30333.55
1511938800,6424,6426,6411,6422.5,9756,30480.95
1511953200,6422.25,6428.5,6381.25,6382.25,89786,34769.55
1511967600,6382,6387.5,6283,6314.5,403071,54745.1
1511982000,6314.25,6321.5,6293.75,6304.5,107039,59719.85
1511996400,6306.5,6311.25,6300.5,6307.25,8552,58720.15
1512010800,6307,6307.25,6289,6302.75,9092,56982.8
1512025200,6303,6324.25,6302,6322,13777,57205.35
1512039600,6321.75,6352,6319.5,6334.5,99279,61971.05
1512054000,6334.5,6377.5,6330.75,6368.25,231521,73059.25
1512068400,6368.25,6373.75,6346,6355.75,91329,75226.8
1512082800,6353.75,6361.5,6337.75,6348.75,15302,71115.75
1512097200,6349,6361.25,6348.25,6357.25,6495,69792.2
1512111600,6357,6367.75,6310,6315.25,21601,70483.65
1512126000,6315,6355.75,6311.25,6339.75,98191,75140.15
1512140400,6339.5,6369,6246,6325.75,360796,92739.7
1512154800,6325.75,6347.5,6315.75,6344.75,71393,93858.3
1512342000,6371,6391.75,6368.5,6376.25,15962,88347.3
1512356400,6376,6381.5,6372.75,6376.5,5085,83323
1512370800,6376.5,6378,6363.25,6374,11426,83632.25
1512385200,6374,6385,6350.5,6353.5,72325,87088.9
1512399600,6353.25,6353.5,6275.25,6326.5,278305,100516.35
1512414000,6326.5,6327,6250.75,6261.5,134786,102766.35
1512428400,6255.5,6273.75,6255.5,6269.75,8577,83041.65
1512442800,6269.75,6279.25,6262.5,6270,4734,77926.4
1512457200,6270,6278.5,6233.5,6237.25,17985,78398.05
1512471600,6237.5,6314.5,6231.75,6304.5,109833,83435.1
1512486000,6304.25,6339.75,6291,6305.5,201021,92797.3
1512500400,6305.75,6306.75,6262.5,6269,96610,92663.85
1512514800,6269,6279,6256.25,6258.5,7742,81474.9
1512529200,6259,6267.5,6237.25,6247,14041,77610.5
1512543600,6247.5,6255.25,6232.5,6238.25,20894,77890.1
1512558000,6238.5,6284.75,6235.5,6276.75,86756,81903.15
1512572400,6276.75,6298,6261.25,6293,153611,88503.65
1512586800,6293,6307,6287.5,6301,73380,87263.1
1512601200,6298,6324.5,6295.75,6315.25,10524,69749.5
1512615600,6315.25,6327.5,6313.5,6318,5211,66440.4
1512630000,6318.25,6323.25,6309.75,6316,9934,66139
1512644400,6315.75,6316.5,6288.75,6306.75,70184,69393.95
1512658800,6306.5,6335.5,6290.25,6320.25,132540,75449.65
1512673200,6320.75,6325,6299.25,6324.75,61843,74925.55
1512687600,6344.5,6353.5,6339,6349.25,5498,61285.2
1512702000,6349,6378.25,6347.5,6378,4670,54779.4
1512716400,6378,6378.5,6367.75,6374.25,6480,54674.55
1512730800,6373.5,6398,6365,6387.25,44883,56682
1512745200,6387.5,6393,6361.5,6375.5,73153,59440.4
1512759600,6375.5,6375.75,6353.5,6362.25,45239,56210.7
1512946800,6363.5,6371,6361,6371,4155,46367.4
1512961200,6371,6376.75,6370.25,6372.5,2706,41672.2
1512975600,6372.5,6378,6363.75,6366.75,6733,41621.75
1512990000,6366.75,6386.75,6359,6381.75,47943,43316.85
1513004400,6381.75,6415.5,6376.5,6409.25,82953,46419.8
1513018800,6409.25,6427.75,6401.5,6422.75,37768,43970.4
1513033200,6422.5,6426.25,6415.25,6422.5,4596,36519.65
1513047600,6422.25,6424.5,6419,6422.25,2657,32983.5
1513062000,6422.25,6423,6412.25,6414.25,6675,32791.05
1513076400,6414.25,6418.5,6390,6409.75,53670,35214
1513090800,6409.5,6423.25,6392,6397,110465,40240.55
1513105200,6397.25,6414.5,6392.75,6402.75,53073,39385
1513119600,6404.25,6405.5,6394.5,6399.75,5851,33050.55
1513134000,6400,6404.75,6383,6401.5,9219,30419.35
1513148400,6401.75,6412.75,6401.75,6412.25,6711,30480
1513162800,6412.25,6437.75,6401.25,6431,62427,33367.85
1513177200,6431,6436.5,6406.75,6412,106768,38382.25
1513191600,6412,6433.75,6412,6417.75,87696,40522.9
1513206000,6417.25,6429.5,6417,6424.25,4403,37085.4
1513220400,6424.25,6426.75,6415.25,6421,3529,34999.9
1513234800,6421,6429,6420.5,6425.5,6516,35117.95
1513249200,6425.25,6434.25,6418.75,6428,43607,37163
1513263600,6428,6443.75,6407,6418,121130,42882.85
1513278000,6417.75,6425,6402.5,6403.5,73509,44161.15
1513292400,6403.75,6411.5,6400.75,6407.75,5042,40265.6
1513306800,6407.5,6420.75,6406.5,6418.5,4401,38597.25
1513321200,6418.75,6425,6418.75,6424,7801,38757.5
1513335600,6423.75,6437.5,6420.5,6428.25,55678,41408.55
1513350000,6428,6481.75,6426.5,6479.75,118644,47007
1513364400,6479.75,6502.75,6473.75,6500,88704,48758.7
1513551600,6498,6518.75,6497.5,6517,9293,43700.1
1513566000,6517,6522.75,6515.75,6521,3839,41238.4
1513580400,6521.25,6536.75,6520.75,6534.5,9603,41426
1513594800,6534.5,6539.5,6513,6527.25,63258,44127.95
1513609200,6527,6542,6519.25,6538.75,92059,48395.35
1513623600,6538.5,6540.5,6528,6535.5,41427,47345.35
1513638000,6535,6540.25,6533.5,6537.25,3587,42186.3
1513652400,6537.25,6540.75,6537.25,6538.25,2262,37914.6
1513666800,6538.5,6545.75,6537.25,6540.75,5772,37983.05
1513681200,6540.5,6541.25,6503.75,6508,58798,40746.5
1513695600,6508,6517.75,6479.75,6499.5,135671,47204.25
1513710000,6499.5,6504.5,6482.75,6503.5,61153,48081.55
1513724400,6504,6518,6502,6517,5250,42287.55
1513738800,6517.25,6519.5,6514.25,6515.5,3282,38776.2
1513753200,6515.25,6526.75,6512.25,6524.75,8057,38926.95
1513767600,6525,6529,6468,6480.25,78929,42653.35
1513782000,6480,6502.25,6463.25,6497.25,123353,48430.95
1513796400,6497.25,6499.75,6484,6484.75,46595,47976.8
1513810800,6486.75,6493.75,6476,6488,6076,42348.4
1513825200,6488.5,6493,6482.5,6485.75,2887,38057.55
1513839600,6485.25,6491,6478,6485.5,8641,38024.95
1513854000,6485.5,6507.75,6482,6487.25,52296,40447.8
1513868400,6487.5,6520.75,6484.25,6514.5,89810,44458.15
1513882800,6514.5,6514.75,6487.75,6489.25,47358,43663.15
1513897200,6489.75,6499.5,6489.25,6495.5,3241,39222.25
1513911600,6495.75,6499.5,6492,6494,2685,37285.15
1513926000,6494,6501.75,6493.25,6494.75,3597,37285.65
1513940400,6494.5,6497.75,6467.5,6486.25,45819,39463.5
1513954800,6486,6487.75,6474.25,6485.75,65324,42441.1
1513969200,6485.75,6492,6482.25,6483.25,32331,41117.75
1514242800,6482.5,6492,6476,6478.25,3542,34511.3
1514257200,6478.5,6479.25,6475.5,6477.5,1127,31510
1514271600,6477.75,6480.5,6475.5,6476,1268,31310.9
1514286000,6475.5,6475.75,6432.25,6442.75,40430,33168.3
1514300400,6442.75,6465.75,6441,6461.25,55327,35531.8
1514314800,6461.25,6462.5,6451.75,6460.75,29071,33038.9
1514329200,6461.25,6468.25,6460.75,6466.75,3382,27040.35
1514343600,6467,6472,6462,6462.25,2797,24850.45
1514358000,6462.25,6470.5,6459.75,6469.25,5423,24817.8
1514372400,6469,6470.75,6452.75,6467,35271,26437
1514386800,6467.25,6475.5,6448.5,6454.25,68830,29446.45
1514401200,6454.25,6454.75,6442,6452,39702,28816.75
1514415600,6452.25,6462,6451.25,6461.5,2817,24467.1
1514430000,6461.5,6463.25,6458,6459,2768,22237.6
1514444400,6459.25,6468.25,6458.5,6466.5,4352,22293.15
1514458800,6466.5,6477.5,6455.25,6456.5,32033,23760.55
1514473200,6456.5,6457.5,6443.5,6447.5,59124,26536.9
1514487600,6447.5,6451.25,6442.25,6444.75,30515,25771.7
1514502000,6444.5,6452.25,6443,6448.75,3091,22660.05
1514516400,6449,6449.75,6447,6449.25,1614,21124.2
1514530800,6449.5,6459,6447,6458,5752,21234.7
1514545200,6458.25,6467.75,6437.75,6440.75,41458,23251.25
1514559600,6440.75,6444,6417,6424,87177,27546.7
1514574000,6424,6434.5,6383.25,6385,65819,28816.15
1514847600,6405,6423.75,6401.5,6415.25,8082,26453.9
1514862000,6415.25,6423.25,6411.75,6421.25,3017,25151.2
1514876400,6421.25,6421.5,6397.75,6407.75,8756,25419.9
1514890800,6407.75,6482.25,6407.75,6480.75,78085,29184.3
1514905200,6480.75,6508.75,6480,6508,101885,34007.4
1514919600,6508,6523.25,6507.5,6515.25,56228,35055.25
1514934000,6513.25,6525,6511.25,6521.5,4994,31863.45
1514948400,6521.5,6523.5,6519,6522.75,1727,29964.7
1514962800,6522.25,6531.5,6521.5,6528.25,7244,30186.05
1514977200,6528.25,6561.75,6520.25,6559.25,49859,32540.6
1514991600,6559.5,6589,6557,6573,93768,37011.4
1515006000,6572.75,6591.25,6570.25,6583.75,63432,38581.35
1515020400,6583.75,6592.75,6580,6587.5,5869,35918.6
1515034800,6587.25,6599,6586.75,6597,4836,34634.65
1515049200,6597,6602,6593.75,6594.75,6939,34827.05
1515063600,6594.5,6617.5,6586.5,6598.5,77343,38613.5
1515078000,6599,6613.5,6588,6596.25,108587,43755.25
1515092400,6596.25,6608,6591.5,6606.75,47987,44081.7
1515106800,6608,6609.75,6599.75,6605.25,5144,39980.05
1515121200,6605.5,6612.5,6604.25,6609.5,2613,36819.75
1515135600,6609.5,6631.25,6609.25,6627.5,9115,36871.4
1515150000,6627.25,6639.25,6614.25,6623.75,55559,39498.5
1515164400,6624.5,6656.75,6619.25,6654,82702,43195.8
1515178800,6654,6671,6648.25,6665.75,54522,42017.65
1515366000,6667.75,6681.25,6666,6671.5,7179,37282.35
1515380400,6671.25,6673.25,6668,6670.75,2048,34573.35
1515394800,6670.75,6675,6665.5,6670.75,7132,34680.25
1515409200,6670.75,6675.75,6653.25,6672,54083,37298.05
1515423600,6672,6690.75,6659.75,6686.75,82495,41060.6
1515438000,6686.5,6690.25,6678,6689,39233,40529.3
1515452400,6687.25,6693.25,6679,6683.5,6267,36154.25
1515466800,6683.5,6689,6682,6688,2884,33126.85
1515481200,6688,6699,6687.5,6695.5,6862,33176.5
1515495600,6695.5,6705.75,6667.25,6673.75,78048,36837.1
1515510000,6673.75,6707.25,6669,6701,121787,42579.5
1515524400,6701,6702,6680,6680.75,54449,41434.8
1515538800,6679.75,6686.75,6676,6678,6558,36333.35
1515553200,6678,6685.5,6674.75,6678.25,4709,34169.45
1515567600,6678.25,6679.5,6643.25,6643.5,17509,34787.7
1515582000,6643.75,6669,6633.5,6644,97143,39514.2
1515596400,6644.25,6674.25,6628.25,6670.5,126017,45359.3
1515610800,6670.75,6678,6647.25,6676.25,64086,45785.65
1515625200,6676.5,6684.5,6664.25,6666,6160,41958.55
1515639600,6666,6682.25,6664.25,6678.25,5243,39494.6
1515654000,6678.25,6686.25,6676.5,6681,6797,39475.5
1515668400,6681,6697.75,6676.75,6688,55483,42147.25
1515682800,6688,6713,6672.25,6705.25,98624,46721.85
1515697200,6705.25,6728.75,6700.75,6723.5,51475,46591.45
1515711600,6725.5,6727.5,6717.75,6725,6173,42775.35
1515726000,6725,6735.25,6721.25,6729.25,5203,41073.85
1515740400,6729.25,6744.5,6728,6735.5,11152,41318.1
1515754800,6735.5,6742.75,6703.25,6726.75,80917,45219.75
1515769200,6726.75,6768,6724.75,6763.75,104448,50099.05
1515783600,6763.75,6777.75,6754.5,6772,64784,49435.85
1515970800,6781.5,6792,6776,6789.25,7509,43721.95
1515985200,6788.75,6798.5,6785.25,6786.5,4084,41203.7
1515999600,6786.75,6789.25,6777.75,6779,8283,41289.95
1516014000,6779,6782,6773,6776.75,9109,41509.95
1516028400,6776.75,6784,6773.25,6780.25,8510,41060
1516057200,6779.75,6790.5,6776,6790.25,6130,36509.35
1516071600,6790,6795,6788,6791.5,4894,30453.2
1516086000,6791.75,6817,6791.25,6816,12799,27888.85
1516100400,6816,6845.75,6805.75,6837.5,74032,31282.45
1516114800,6837.5,6842,6764.5,6766.25,226660,42353.3
1516129200,6766.5,6770,6729.25,6761,150716,49549.25
1516143600,6762.75,6772,6744.75,6767.5,15142,47532.2
1516158000,6767.5,6768.5,6752.5,6763,7616,42981.8
1516172400,6762.75,6784,6762.75,6782.25,11576,40986.85
1516186800,6782.25,6795.5,6751.5,6760.5,89384,45147.4
1516201200,6760.25,6815,6756.75,6804.5,152010,52487.75
1516215600,6804.5,6834.25,6804.25,6819.5,77556,55807.95
1516230000,6818,6836.5,6818,6825.75,9763,52250.25
1516244400,6825.5,6830,6804.25,6817.25,7626,47409.15
1516258800,6817.25,6823.5,6807.25,6814.75,10137,44676.8
1516273200,6814.75,6826.5,6798.25,6819,68709,47736.8
1516287600,6819.25,6831.75,6796,6829.75,150742,55069.7
1516302000,6830,6838,6809,6816,64480,57879.55
1516316400,6816.5,6826,6810.75,6815,8806,57864.4
1516330800,6815,6815.5,6801.5,6812.25,7887,57833.25
1516345200,6813,6852.75,6812.5,6845.75,16029,58328.2
1516359600,6846,6857,6825.25,6833,82792,62223.1
1516374000,6833,6837.75,6810.75,6831.25,129375,68051.9
1516388400,6831.5,6854.5,6830.5,6850,65588,67629.7
1516575600,6830.75,6843.5,6824.25,6837.75,9932,56793.3
1516590000,6837.75,6843.25,6834.75,6841.75,3640,49439.5
1516604400,6842.5,6847.75,6835.25,6840.75,6868,49025.8
1516618800,6840.75,6858,6834.25,6854.75,52652,51277.6
1516633200,6854.5,6904,6851.75,6900.25,119975,56697.55
1516647600,6900,6941.25,6890.25,6931.75,64770,55466.85
1516662000,6929.75,6938.5,6927,6935.75,7103,48221.5
1516676400,6936,6949.75,6934.5,6948.5,7117,44699.55
1516690800,6948.5,6958,6941,6942.5,10024,44712.6
1516705200,6942.75,6964,6919.75,6946.75,86906,48676.6
1516719600,6947,6978.75,6943,6977,135666,54953.05
1516734000,6977.25,6981.25,6951.5,6960,84233,55729.25
1516748400,6956.5,6969.25,6955,6959.5,6986,48541.45
1516762800,6959.75,6974.75,6959.5,6972.5,4477,45541.3
1516777200,6972.75,6986.25,6970.25,6976.25,10488,45625.4
1516791600,6976.25,6995.5,6965.5,6982.75,73956,48928.85
1516806000,6983,7004.25,6888.25,6932,311048,63679.8
1516820400,6931.75,6958.5,6922.5,6935.75,114812,65280.8
1516834800,6933.5,6945,6921.5,6933.25,11456,59384.85
1516849200,6933.25,6938.75,6927.5,6931,4842,56347.55
1516863600,6931,6967,6924.5,6961.25,15295,56615.7
1516878000,6961.5,6987.25,6916.25,6924.75,98648,61366.1
1516892400,6924.75,6968.75,6918,6952.25,177113,69878.35
1516906800,6952.25,6953.5,6902,6938.5,107259,72608.7
1516921200,6938,6955.75,6934.25,6950,7952,67007.55
1516935600,6950,6956.5,6948.5,6950,4599,63999
1516950000,6950.5,6970.25,6949,6969.5,9459,64116.8
1516964400,6969.5,6972,6949.25,6964.75,71446,67333.25
1516978800,6964.75,6998.5,6954,6996.75,133027,73483.4
1516993200,6997,7034.5,6989.25,7031.5,92723,73774.25
1517180400,7030,7047.25,7030,7040.75,10796,67530.75
1517194800,7041,7041,7022,7022.75,6741,63656.15
1517209200,7029.25,7029.5,7000.75,7012,15640,64088.85
1517223600,7011.75,7021.25,6992.5,7015.75,79715,67850.75
1517238000,7016,7027.5,6980.5,7014,186519,76652.3
1517252400,7014,7019,6980,6995,97185,77813.75
1517266800,6991.5,7006.5,6988.25,6999,9377,62730.2
1517281200,6999.25,7001,6925.75,6959,24873,58233.25
1517295600,6959.5,6968.75,6948.75,6958,20147,58667.8
1517310000,6958,6966.75,6913,6919,110298,63940.6
1517324400,6919.25,6969.25,6902.75,6942.75,248972,75624.45
1517338800,6943,6955.5,6926.5,6939.75,102138,75798.95
1517353200,6938.25,6959,6936.75,6957.5,11213,67503.95
1517367600,6957.75,6975.75,6943,6954,13486,62815.3
1517382000,6954.25,6972.5,6951.25,6959.25,14035,63119.45
1517396400,6959.25,6991,6953.25,6980.5,63957,66087.35
1517410800,6980.5,6987,6945,6965.25,140875,72658.15
1517425200,6965.25,6979.25,6921.5,6928.5,167914,77481.55
1517439600,6973,6987.75,6963.75,6981.25,15286,71594.5
1517454000,6981,6987.5,6979,6980.75,4593,67188
1517468400,6981,6983.5,6962,6962.25,12735,67284.95
1517482800,6962,6969,6898,6949.25,124207,73158.25
1517497200,6949.25,6979.5,6939.25,6940.75,167031,80727.8
1517511600,6941,6947.5,6884.75,6935.75,165570,85020.55
1517526000,6954,6963.5,6912.5,6939,20342,76711.7
1517540400,6938.5,6944,6925.25,6932.75,9506,72327.75
1517554800,6932.75,6939.75,6857.75,6867,29711,73344.45
1517569200,6867,6895.75,6835.5,6850.25,135962,78898.9
1517583600,6850.5,6865.75,6803,6827.25,243273,90055.2
1517598000,6827.25,6829.25,6752.25,6753.25,195520,94316.3
1517785200,6752.25,6759.25,6710,6729.25,30881,83411.75
1517799600,6729.25,6749,6729.25,6747,9761,78792.9
1517814000,6747.5,6763.25,6733.5,6751.25,20202,79242.35
1517828400,6752,6752,6682.5,6746.25,136390,85387.55
1517842800,6746.25,6813.5,6690.25,6736,353975,102384.55
1517857200,6736,6738.25,6387.75,6467.25,355855,116979.45
1517871600,6473,6495.5,6280,6336.25,59574,112914.4
1517886000,6336,6437.25,6260.25,6400.5,40236,106530.5
1517900400,6401,6539,6391.25,6471.5,61523,108842.35
1517914800,6472.25,6599.75,6357.75,6546.75,195854,118405.4
1517929200,6546.75,6599.75,6422.5,6505.5,260301,130783.7
1517943600,6505.5,6677.5,6484,6635.75,170220,133084.35
1517958000,6638,6672.5,6623,6626.75,23074,125886.5
1517972400,6626.5,6642.75,6565,6598.5,17114,118463.7
1517986800,6598.5,6620,6573.5,6589,23751,118634.15
1518001200,6588.25,6668.25,6587.5,6661.5,117869,124052.3
1518015600,6661.25,6717.75,6583,6641,275241,136328.8
1518030000,6641.25,6656,6532,6545.25,119415,135501.45
1518044400,6542,6564.25,6490.25,6556,30053,124840.45
1518058800,6555.25,6583.25,6534.5,6567.75,8787,115503.8
1518073200,6568.5,6597,6549.25,6554.75,16349,114777.2
1518087600,6555.5,6618.5,6540,6567.75,96957,119137
1518102000,6567.75,6586,6387.5,6479.5,300008,133127.3
1518116400,6479.5,6488,6301,6336.25,173043,134959.95
1518130800,6328,6365.25,6288.5,6308.5,31497,118836.05
1518145200,6308.25,6368,6292.5,6328,16813,101883.95
1518159600,6327.75,6378.5,6325.5,6361.25,22921,100051.3
1518174000,6360.75,6424,6310,6400.5,127889,104433.95
1518188400,6400.5,6419.25,6164,6248.25,338259,118270.75
1518202800,6248,6455.5,6244.75,6425.75,230195,119987.8
1518390000,6434.5,6454.25,6414.25,6446.75,27517,108348.6
1518404400,6446.25,6450,6438.25,6444.75,5631,100119.15
1518418800,6445.25,6498.75,6430.75,6489.5,21345,100032.7
1518433200,6489.75,6516.75,6439.25,6476.25,80017,103177.85
1518447600,6476.5,6545.75,6425,6540.75,166478,110314.2
1518462000,6540.75,6567.5,6507,6526,101091,109475.3
1518476400,6529.75,6551.5,6505.5,6545,15993,96512.9
1518490800,6546,6550.5,6511.25,6517,12938,91189.05
1518505200,6517.25,6527.25,6492.25,6501.5,16519,90512.35
1518519600,6501.5,6514.75,6470.75,6501,75923,93869.15
1518534000,6500.75,6557.25,6500.75,6548.75,179538,102028.6
1518548400,6548.25,6571,6543,6561.5,77856,101073.55
1518562800,6559.5,6570.5,6554.25,6558.25,11445,86645.4
1518577200,6558,6570.75,6552,6568,8293,78407.9
1518591600,6567.75,6602.5,6567.5,6589.25,12895,77477.8
1518606000,6588.75,6599.5,6456.25,6546,119031,82588.7
1518620400,6546,6665,6542.25,6655.25,221834,92534.35
1518634800,6655.5,6692.75,6653,6676.5,92708,90775.3
1518649200,6681,6713,6674.5,6711.75,14711,74597.9
1518663600,6711.75,6732.25,6709.75,6720.5,11104,63643.35
1518678000,6720.5,6740,6715.75,6735.25,14991,63017.05
1518692400,6735.75,6754.5,6702.75,6752.25,88314,67151.2
1518706800,6753,6783.75,6669.75,6768.75,233077,77737.8
1518721200,6768.75,6827.5,6763.5,6820.75,90521,78263
1518735600,6816.25,6833.75,6815.25,6825.25,10636,70470.9
1518750000,6825.25,6845,6821.25,6829,8093,65821
1518764400,6829.25,6859.75,6823.5,6836.75,13117,65677.2
1518778800,6837.25,6842.25,6778.25,6805.25,72540,68657.3
1518793200,6805.75,6847.25,6774.5,6790,214646,78563.65
1518807600,6790.25,6806.75,6762,6781.5,122006,80867.8
1518994800,6783.25,6812,6782.25,6805,7257,72253.75
1519009200,6805,6819.5,6805,6813.5,5390,68630.45
1519023600,6813.5,6817.75,6800.75,6807.5,6364,68376.4
1519038000,6808,6816.25,6781,6790.75,12743,68598.9
1519052400,6791.25,6792.5,6758.25,6779.75,22117,69060
1519081200,6782.25,6796.5,6761.5,6788.25,18066,64011.75
1519095600,6788,6791.75,6776.25,6783,8098,53324.95
1519110000,6782.5,6787.5,6723.25,6740,19868,49682.95
1519124400,6740.25,6797.75,6724.75,6781.25,76392,52767
1519138800,6781.25,6843.75,6777.5,6839.25,163387,60381.15
1519153200,6838.75,6841.25,6750.5,6792,118758,65569.5
1519167600,6788.25,6815,6783,6811.25,13845,61846.05
1519182000,6811.25,6815,6774.75,6803.75,14378,50911.1
1519196400,6804,6813,6780.75,6791.75,13912,47080.65
1519210800,6792,6832.75,6783.75,6823,60657,49581.7
1519225200,6823,6862.75,6813.25,6844.75,138636,56108.85
1519239600,6844.75,6885.5,6741.25,6755,195285,65217.25
1519254000,6756.5,6762.5,6694.75,6718,32499,63215.2
1519268400,6718.25,6733.25,6713.75,6725,9237,52944.75
1519282800,6725.25,6760.25,6712.25,6752,16598,47674.35
1519297200,6752,6820.5,6747.5,6792.75,76325,51127.75
1519311600,6793,6831.5,6753,6775.75,199742,60845.35
1519326000,6776.25,6799.75,6747,6796,103015,65677.9
1519340400,6792.5,6806,6782.75,6802.5,14042,65742.85
1519354800,6802.25,6827.75,6790,6819,9619,65117.95
1519369200,6818.5,6826.75,6795.5,6804,12533,64841.3
1519383600,6803.75,6832.75,6802,6813.5,77166,68294.7
1519398000,6813.75,6849.25,6791.25,6848,153288,74965.7
1519412400,6848.5,6913.75,6841.25,6902.5,102643,76278.25
1519599600,6918.25,6928.75,6890,6900,19092,69063.5
1519614000,6899.75,6913.25,6899.25,6910.5,6053,63428.25
1519628400,6910.25,6926.75,6901.5,6925.5,17460,63609
1519642800,6925.5,6964.75,6924.25,6958.5,59964,65888.3
1519657200,6958.25,6975,6934,6971.5,122042,71294.8
1519671600,6971.75,7007.5,6971.5,7003.5,66760,71599.95
1519686000,7003.5,7009,6995.75,6997.5,9845,65160.4
1519700400,6997.75,6999.75,6982.5,6990.25,7983,55795.3
1519714800,6990.25,7001,6978.25,6990.25,15990,54969.85
1519729200,6990.75,7000.5,6967,6971.5,71924,58104.2
1519743600,6971.5,7008.5,6912.25,6944.25,253967,69972.65
1519758000,6944.25,6955,6904,6913.75,133478,72830.3
1519772400,6913.75,6932.5,6913.5,6918.25,12666,63476.5
1519786800,6918.25,6918.5,6893.25,6906.75,14123,59031.9
1519801200,6907.25,6930.75,6900.75,6920.75,15908,59125.2
1519815600,6921.5,6958,6914.5,6958,59264,61607.45
1519830000,6958,6963.5,6893,6962,204521,71206.85
1519844400,6961.75,6970.5,6857.75,6879.5,151551,74926.1
1519858800,6879.5,6887.5,6841,6861,25946,68559
1519873200,6861.25,6875,6851.5,6873.25,10844,63969.05
1519887600,6873.25,6898.75,6846,6861,26294,64329.15
1519902000,6860.75,6889.25,6801,6806.5,114190,69736
1519916400,6807.25,6898,6722.25,6722.5,363385,87032.25
1519930800,6722.75,6788.5,6689,6765.75,242126,96140.35
1519945200,6763.75,6778.25,6741,6751.25,18027,90939.6
1519959600,6751.75,6773,6744.5,6769.25,12313,88217.25
1519974000,6769.75,6777.75,6717.25,6720.5,27347,89092.35
1519988400,6721,6721.5,6646,6685.25,137194,95552.9
1520002800,6685.5,6782.5,6667,6744,298593,109683.05
1520017200,6744.25,6823.25,6744,6808.5,136881,112930.9
1520204400,6795.75,6812,6775.75,6776.25,22978,101381.45
1520218800,6775.5,6783,6763.75,6765.5,11963,95305.7
1520233200,6765.5,6833,6742.5,6826.25,32911,96317.95
1520247600,6826.25,6827.25,6762,6778.25,91961,100209.85
1520262000,6778.25,6896.25,6753.25,6879.75,207542,109791.55
1520276400,6879.75,6904.5,6852.25,6881.5,95772,111616.95
1520290800,6880.5,6893,6877,6885.5,12755,102028.65
1520305200,6885.25,6900.5,6882.75,6900.25,7382,94820.2
1520319600,6900.25,6912.25,6895.25,6908.25,19040,94474.9
1520334000,6908.5,6933.75,6898,6929,86018,98233.6
1520348400,6929,6939.25,6871.75,6900.5,210801,107458.95
1520362800,6900.25,6922,6892.25,6910,72383,105368.6
1520377200,6858,6863.75,6798.25,6844.5,48218,89610.25
1520391600,6844,6849,6814.5,6835.75,14557,78231.8
1520406000,6835.75,6866.25,6828.25,6849.5,22148,78437.85
1520420400,6849.25,6899,6840.5,6876.25,93020,82473.2
1520434800,6876.5,6918,6850.25,6898,216082,91909.95
1520449200,6898.25,6937,6889.25,6923.5,92606,89680.55
1520463600,6922.75,6933,6913.5,6923.5,12387,75370.25
1520478000,6923.5,6935.5,6920.75,6932.75,7963,68924.35
1520492400,6932.75,6948.5,6932,6947.5,15592,68555.05
1520506800,6947.25,6971,6942.25,6955.5,69584,71436.1
1520521200,6955.5,6973.75,6931,6946,168031,78192.1
1520535600,6946,6977.25,6933.75,6972.25,84908,77839.45
1520550000,6999.5,7019.25,6993.25,7000.75,8289,67876.8
1520564400,7000.75,7007,6990.5,6999,5170,63346.7
1520578800,6998.25,7008.5,6992.5,7008.5,6819,63049.9
1520593200,7008.5,7061,6987.75,7049,61375,65749.55
1520607600,7048.75,7106.75,7046.5,7104.5,92729,69434
1520622000,7104.5,7129.5,7099.25,7124,57534,68009.8
1520805600,7132.75,7161,7124,7152.75,11328,58036.15
1520820000,7152.75,7172.75,7151,7165.75,9171,54875.55
1520834400,7166,7177,7158.5,7165,13466,53137.95
1520848800,7165,7170.25,7141.75,7164.25,48170,54818.6
1520863200,7164.5,7185,7135.25,7165.5,134745,60448.45
1520877600,7165.25,7182.75,7148.25,7161.75,69095,59252.2
1520892000,7160.75,7167.5,7152.25,7155,7017,48798.95
1520906400,7155,7167.5,7151.25,7165.75,4642,44400.75
1520920800,7165,7176.75,7162.25,7170.75,7602,44161.5
1520935200,7171,7214.5,7168.5,7197.75,73475,47437.1
1520949600,7198,7209,7080.75,7107.25,252632,59289.1
1520964000,7107,7116,7050.5,7070.75,133615,62490.65
1520978400,7062.75,7069.5,7043.5,7047.5,13969,54787.55
1520992800,7047.75,7063.75,7042.5,7060.25,7126,50898.45
1521007200,7060.75,7117.25,7060.5,7112,20912,51529.6
