time,open,high,low,close,Volume,Volume MA,RSI
1485648000,918.6,919.99,910.45,912.01,1349.0148,8762.799285,53.29414109
1485734400,913.12,923,910,919.99,3121.394744,8492.070141,54.74282535
1485820800,919.99,970,917.5,963.99,9526.06964,7173.108965,61.78176819
1485907200,963.99,986.96,962,983.67,6956.399472,6650.826191,64.44539261
1485993600,983.79,1011.65,973.12,1009.17,8275.897757,6493.610827,67.59670425
1486080000,1009.15,1022.64,987.01,1016.99,10929.60248,6709.355001,68.51822668
1486166400,1015.06,1044.23,1004,1033.18,5752.28734,6785.380221,70.39538507
1486252800,1033.72,1034.6,1004.7,1011.07,4353.11905,6694.591094,64.71986201
1486339200,1010.03,1031.94,1005.1,1023.99,5084.707702,6335.439079,66.42341886
1486425600,1024,1056.25,1021.3,1052.48,5373.381877,6044.948813,69.8774961
1486512000,1052.48,1070,1025,1050.4,9646.372122,5971.694481,69.31684852
1486598400,1051.73,1074.69,913.73,986,25152.43747,6898.337541,54.68689101
1486684800,985.71,1010.68,950,996.08,10743.27807,7142.167091,56.24359222
1486771200,995.49,1020,987.62,1012.4,4474.689489,7007.451492,58.71646937
1486857600,1011.01,1011.97,991.98,1000.73,2686.90855,6965.809692,56.26765924
1486944000,1000.73,1007.89,975.1,1000.79,4567.668329,6723.94078,56.27775555
1487030400,1000.74,1019,987.97,1008.88,6762.663219,6796.874139,57.69591241
1487116800,1008.88,1013.8,1000.97,1011.53,3101.184,6693.185588,58.17448209
1487203200,1011.53,1043.21,1010.75,1032.7,6001.296406,6751.722602,61.88409626
1487289600,1032.91,1064.99,1031.98,1055.46,6087.139766,6997.275614,65.43367419
1487376000,1055.75,1068.99,1046.14,1056.4,4490.130189,7154.331384,65.57625756
1487462400,1056.4,1061.9,1039.07,1051.8,2272.171833,7111.870238,64.18105535
1487548800,1051.8,1089.99,1044.39,1084,3665.103799,6818.821946,69.13193782
1487635200,1084,1126.86,1077,1124.62,8438.471476,6892.925546,74.01186815
1487721600,1124.83,1143,1098.16,1130.01,11685.86103,7063.42371,74.58599893
1487808000,1130.02,1193.92,1120.73,1188.11,11676.01589,7100.74438,79.77321821
1487894400,1183.53,1220,1091.1,1180.14,19624.69056,7794.364542,77.43823438
1487980800,1180.05,1184.73,1127,1152.2,6263.668338,7889.892006,69.73248833
1488067200,1152.11,1184.97,1133,1179.05,3544.524258,7812.882834,72.55847473
1488153600,1180.46,1197.99,1169,1194.64,4644.802144,7776.453847,74.07219495
1488240000,1194.64,1209.99,1176.27,1191.21,7571.744887,7672.722485,73.11657351
1488326400,1191.16,1231,1188.3,1226.39,6033.148677,6716.758046,76.46966348
1488412800,1228,1283.25,1215,1257.04,7769.106122,6568.049448,78.93482298
1488499200,1257.6,1298,1255,1285.33,7634.676483,6726.048798,80.92158699
1488585600,1287.38,1289.55,1230,1260,4959.665261,6839.686633,74.17583257
1488672000,1260,1275,1240,1273,3033.65171,6762.985802,75.31325756
1488758400,1269.98,1285,1251,1278.49,4254.256708,6637.565477,75.79805508
1488844800,1278.49,1281.62,1175.97,1233.05,14451.32798,7205.072676,64.50656685
1488931200,1233.86,1245.49,1145.5,1150.05,13405.76921,7575.296316,49.88776903
1489017600,1149.34,1208,1135.01,1190.89,7703.703084,7656.124482,55.26045678
1489104000,1190.99,1350,975,1116.97,33535.18912,9108.377428,45.70825636
1489190400,1111.55,1198,1106.51,1176.55,7380.255975,9363.781635,52.79150285
1489276800,1176.58,1241.85,1170.9,1226.62,5809.030339,9470.977963,57.77700981
1489363200,1226.42,1249.02,1215.43,1242.46,5774.011657,9337.754972,59.24339942
1489449600,1242.46,1260,1226.5,1245.86,5801.210285,9043.522434,59.56798869
1489536000,1245.82,1260,1238.32,1257.32,3926.443436,8656.043812,60.70398037
1489622400,1258.75,1258.96,1130,1172.62,15015.87602,8425.603084,49.60968446
1489708800,1172,1173.23,1063,1071.02,16704.57322,8947.648329,40.13436337
1489795200,1068.16,1099,944.36,969.4,19309.01337,9735.872784,33.2863603
1489881600,969.4,1063.7,969.4,1017.97,12201.86141,10113.72575,38.67248646
1489968000,1012.88,1052.99,1010.01,1035.96,7400.339558,10105.15548,40.58585864
1490054400,1036.23,1117.9,1034.92,1114.39,11079.56616,10357.47636,48.17692841
1490140800,1114.39,1114.39,988,1037.56,14493.57841,10693.69997,42.45461818
1490227200,1037.6,1054.4,1010.69,1029.65,5916.995393,10607.81592,41.90278788
1490313600,1030.84,1032,920,929.06,16059.70289,11162.8178,35.57083502
1490400000,928.1,963.36,891.33,956.02,13507.43542,11686.50698,38.26352495
1490486400,956.02,997,937.52,960,9012.917651,11924.44003,38.67101545
1490572800,959.08,1043,952.95,1039.92,8687.087115,11636.22799,46.33143762
1490659200,1039.09,1068.26,1014.9,1043.99,9115.517125,11421.71538,46.69658283
1490745600,1042.83,1059.43,1008.16,1035.96,9379.71932,11505.51619,46.03115142
1490832000,1037.29,1050.17,1017.14,1033.7,8626.998037,10260.10664,45.83319213
1490918400,1033.79,1081,1031.43,1070.31,12055.63731,10493.87571,49.61339502
1491004800,1071.34,1097,1061.64,1083.94,5175.181472,10462.18326,50.98488519
1491091200,1083.95,1100,1066.49,1078.01,7639.896217,10555.47749,50.34284987
1491177600,1076.59,1152,1076.19,1144.77,11076.86273,10819.26011,56.92002278
1491264000,1146.42,1162.93,1118.85,1143,7420.866238,10993.98125,56.70557338
1491350400,1143,1145,1111,1134.58,5588.976408,10522.63627,55.63181514
1491436800,1134.86,1201.37,1134.36,1190.85,9134.295598,10144.12239,60.95310347
1491523200,1190.72,1202,1176,1190.66,5447.727227,9451.058085,60.92653216
1491609600,1190.66,1197.3,1166.66,1184.03,2720.798227,8977.004926,59.94453253
1491696000,1184.05,1216.87,1173.98,1206.2,4817.550997,8847.865498,62.14188965
1491782400,1205.2,1219.71,1195,1209.25,3664.074994,8477.090939,62.44710132
1491868800,1209.99,1229,1198.02,1218.99,3496.850177,7927.254528,63.46020096
1491955200,1218.99,1224.57,1208,1212.17,3475.373475,7805.173432,62.19495787
1492041600,1212.16,1219.45,1141,1172.91,7137.767573,7359.076666,55.35322572
1492128000,1172.56,1193,1142,1170.34,8986.064102,7133.0081,54.92726809
1492214400,1169.53,1192.5,1165,1173.45,1807.250355,6772.724735,55.37479141
1492300800,1171,1179.3,1150,1162.31,2701.230846,6473.431922,53.33211269
1492387200,1162.31,1192.5,1161,1176.54,3572.208869,6196.266509,55.58590144
1492473600,1176.59,1210,1175.95,1202.58,5523.866852,6003.473885,59.44560342
1492560000,1202.59,1209.99,1190,1203.98,6050.547385,5874.651353,59.64863468
1492646400,1203.98,1243.88,1201.66,1234.19,5990.135318,5571.376253,63.85390319
1492732800,1234.93,1252.32,1231.65,1243.61,5033.206117,5564.277485,65.07610529
1492819200,1243.6,1247.15,1199,1233.2,4175.160344,5391.040692,62.55869607
1492905600,1231.85,1248.99,1223.42,1241.99,2605.621752,4967.478643,63.83100206
1492992000,1242,1254,1234,1253.58,3064.381629,4749.654412,65.49591075
1493078400,1253.57,1280,1251.07,1269,5251.571811,4732.784182,67.63078238
1493164800,1271.4,1330,1265,1287.99,8712.261414,4711.682473,70.08553489
1493251200,1287.92,1342.02,1285,1331.53,6674.254995,4773.008862,74.8035837
1493337600,1331,1347.02,1299,1330.7,8238.177334,5048.877817,74.56216326
1493424000,1333.93,1342.8,1316,1333,3931.68655,5004.584595,74.80482618
1493510400,1336.77,1356,1315.68,1350.21,3539.622184,4998.361954,76.60334402
1493596800,1348.88,1425,1341.22,1390.86,8613.237863,5254.181338,80.19879503
1493683200,1390.86,1481.73,1388,1447.75,8925.074616,5526.666395,83.92252023
1493769600,1447.75,1516.04,1431.02,1503.22,11094.03953,5724.479993,86.57375144
1493856000,1503.25,1623.01,1444.94,1537.23,19567.15256,6253.534416,87.89210371
1493942400,1537.36,1609,1495,1514.9,15626.63711,6944.503754,82.18597853
1494028800,1515.39,1578.97,1505,1558.02,7903.962273,7204.640325,84.30496609
1494115200,1554.04,1565,1525,1554.01,7679.740327,7410.016898,83.31247464
1494201600,1554.38,1653.97,1554.38,1649.54,19307.38274,8099.192693,87.18348035
1494288000,1649.55,1760.4,1616.05,1720.28,16825.35527,8637.933087,89.18425538
1494374400,1720.26,1794.21,1682,1772.58,11289.3082,8902.891731,90.37996597
1494460800,1774.52,1892,1745.01,1828.45,14746.60472,9388.561661,91.46542451
1494547200,1830.85,1832,1650,1691.51,17124.89488,10036.04839,70.47549041
1494633600,1690.33,1785.82,1601.46,1776.89,10560.31245,10433.78292,74.41742086
1494720000,1776.8,1815,1753,1784,4818.121223,10521.4699,74.72011188
1494806400,1782.3,1784,1682.56,1705.48,13371.56202,10927.46941,65.50268511
1494892800,1706.07,1750,1641.22,1700.38,16607.70163,11322.24142,64.94231556
1494979200,1700.01,1840.42,1670.01,1782.99,17828.04732,11879.93104,69.49469013
1495065600,1779,1881.8,1766.33,1878.99,11933.61711,12064.70303,73.75908177
1495152000,1879,1969.99,1874.99,1958,14279.63137,12582.10027,76.65194476
1495238400,1959.09,2021,1914,2013.99,12345.43022,13022.39067,78.46382889
1495324800,2013.99,2063.11,1961.52,2017.55,6760.153442,12929.73645,78.57766257
1495411200,2017.55,2230.34,2001,2099.97,16364.87232,13301.72634,81.07209695
1495497600,2088.76,2275,2088.45,2264.23,14194.84642,13456.76668,84.85662547
1495584000,2265.9,2481.75,2264.64,2420.29,22168.8061,13586.84936,87.4284561
1495670400,2420.29,2760.1,2221,2292.53,32988.21434,14454.92822,76.04262392
1495756800,2277.01,2599.12,2060,2279.82,28410.23844,15480.24203,74.99625014
1495843200,2280.7,2339.94,1850,2042,26247.77015,16408.64352,58.71562871
1495929600,2042.89,2313.96,2041.48,2178.81,15393.70417,16212.95959,63.60970919
1496016000,2172.54,2350,2110,2292.1,12150.8585,15979.23475,67.08895796
1496102400,2290.18,2339.08,2160,2203.51,13957.05718,16112.6222,62.08978758
1496188800,2201.7,2334,2154.28,2298.01,16337.90076,16192.187,65.07905437
1496275200,2298.01,2456.39,2296.81,2413.63,18444.93499,16258.18901,68.36569759
1496361600,2413.58,2489,2370.03,2488.94,12453.36508,16352.84164,70.32483151
1496448000,2488.94,2584.34,2445,2540.94,10833.95566,16653.63336,71.63124749
1496534400,2538.1,2569,2460,2530.27,8865.371862,16428.32385,70.94111565
1496620800,2530.27,2699.35,2525.28,2698,12266.7184,16211.27469,75.01605842
1496707200,2698,2933,2689.4,2880.74,26784.37317,16659.09098,78.54593643
1496793600,2875.71,2893.28,2612.5,2683.03,17104.31173,16917.62572,67.44349462
1496880000,2680.24,2815,2613.13,2806,13302.12706,16868.7505,70.25929145
1496966400,2805.46,2868.23,2780.43,2822.32,8058.996804,16654.42883,70.6224405
1497052800,2818,2912.98,2800,2899.99,9626.011142,16797.72171,72.35267345
1497139200,2899.01,2967.46,2861.53,2954.22,6836.724676,16321.31433,73.52512205
1497225600,2954.23,2980,2480.03,2667.06,31512.94154,17187.21909,59.20708787
1497312000,2656.97,2783.62,2638.62,2703.02,16334.76383,16895.51697,60.25097734
1497398400,2705.99,2801,2320,2450,29741.46908,16733.17971,50.46545803
1497484800,2451.42,2516.2,2120,2424.91,36802.5364,17152.79461,49.60510508
1497571200,2424.96,2540,2307.66,2484.68,13810.16912,16530.91456,51.71686792
1497657600,2484.68,2674.4,2420.53,2630,11156.46219,16319.05246,56.49070369
1497744000,2630.06,2665,2460.62,2516.98,9437.451574,16183.38211,52.1704319
1497830400,2516.98,2598,2480.96,2598,10586.02503,16014.83051,54.83691772
1497916800,2598,2783,2581,2740,15902.99909,15993.08542,59.13679476
1498003200,2734.03,2789,2611,2657.04,15703.64404,15856.02087,55.79461482
1498089600,2658.67,2740,2594.61,2713.48,10808.89687,15773.79746,57.55225361
1498176000,2713.48,2745,2657.46,2685.05,8258.495577,15645.02446,56.3371211
1498262400,2685.05,2724.96,2512.13,2557.66,13358.1814,15869.66494,51.12801288
1498348800,2557.66,2635.72,2432,2502.03,10370.90319,15774.87418,48.99742058
1498435200,2502.26,2550.03,2315.01,2421.22,22164.98265,15543.90465,45.99875363
1498521600,2421.21,2564.97,2291,2561.86,19137.38551,15645.55834,51.55558441
1498608000,2565,2593,2468.01,2559.9,12301.56268,15595.53012,51.47608557
1498694400,2550.99,2594.78,2500.31,2541.59,8132.807931,15599.22068,50.68972456
1498780800,2538.41,2564.58,2451,2465.49,8774.931838,15556.66671,47.44562883
1498867200,2465.48,2517.11,2390,2412.41,8937.717902,15661.71637,45.26937681
1498953600,2421.3,2528.72,2374.34,2504.37,8752.999396,14523.71927,49.58391969
1499040000,2504.81,2595,2472.68,2550.47,11575.0476,14285.73345,51.64198661
1499126400,2540.07,2639.47,2540.07,2596.12,9671.295646,13282.22478,53.65931858
1499212800,2594.52,2623,2530.1,2602.9,10948.14011,11989.50497,53.966473
1499299200,2602.9,2614,2522,2600.39,8360.283455,11717.01068,53.8242398
1499385600,2599.01,2605,2475,2501.46,9447.231766,11631.54916,48.40872726
1499472000,2501.46,2555,2462,2550.07,5407.296632,11430.04142,51.01663699
1499558400,2550.13,2564.65,2500.5,2502.28,4495.069441,11125.49364,48.42495545
1499644800,2504,2527.88,2261.85,2323.45,17409.5555,11200.82146,40.19606345
1499731200,2323.45,2399,2242.62,2305.98,17644.10554,11297.84453,39.49007547
1499817600,2301.55,2408.84,2239.54,2388,12896.36405,11402.21789,44.42525344
1499904000,2383.97,2425.16,2312.93,2339.99,8446.362642,11411.61124,42.25290539
1499990400,2340,2357.84,2140,2213.37,12719.93725,11379.69904,37.10024458
1500076800,2209.44,2219.99,1967.65,1970.51,19903.72187,11856.33997,29.63535379
1500163200,1970.51,2044.44,1830,1917.63,25583.91957,12027.28682,28.3001265
1500249600,1917.72,2229.97,1910.57,2226,26532.04989,12397.02004,44.1132964
1500336000,2226,2392,2164,2303.71,25322.41631,13048.06272,47.26941016
1500422400,2308.82,2402.5,2223,2265.21,17071.7203,13495.00834,45.88679788
1500508800,2265.51,2938,2265.51,2875.03,30988.93674,14605.70858,63.89895201
1500595200,2880,2887.45,2611.39,2670,20724.1605,15195.03071,57.02610662
1500681600,2667.01,2882,2644.59,2832.71,12819.63135,15398.36231,60.64384394
1500768000,2824.82,2855,2640,2749.02,11001.9646,15369.70816,57.9419432
1500854400,2756.8,2800,2701,2759.98,10001.91507,15386.23913,58.20456645
1500940800,2759.95,2775.79,2450,2564.82,21326.54784,15905.15952,51.98030622
1501027200,2564.74,2608.96,2400,2524.99,17713.67447,16372.82907,50.78663614
1501113600,2524.99,2695,2509.63,2666.33,11826.4752,16491.79124,54.75705065
1501200000,2666.33,2825,2655.82,2777.01,14069.50149,16924.90148,57.639133
1501286400,2777.01,2785.65,2631.78,2680.56,10782.21754,17239.25889,54.38770617
1501372800,2681.6,2774.45,2569.69,2742.37,9678.161261,16852.68917,56.09690611
1501459200,2745.76,2889.99,2680.01,2855.81,11114.33554,16526.20067,59.124296
1501545600,2855.81,2929.17,2615,2731,12525.07669,16507.63631,54.65850088
1501632000,2732,2760,2650,2703.51,9486.625526,16559.64945,53.69647092
1501718400,2703.51,2807.44,2698.83,2793.37,7963.697999,16321.83749,56.39802344
1501804800,2793.34,2877.52,2765.91,2855,6393.841184,15646.34345,58.19935136
1501891200,2851.01,3339.66,2848.32,3263.62,16996.2731,15216.96113,67.72111273
1501977600,3263.51,3296.51,3146.1,3222.75,5998.735789,14190.29543,66.09929953
1502064000,3216.78,3430,3186,3387.55,11938.15273,13521.08225,69.29271496
1502150400,3387.54,3490,3300,3412.41,15835.37021,13459.26474,69.75554455
1502236800,3408.46,3423.1,3178.72,3342.99,14286.84414,12624.16011,66.73089665
1502323200,3342.99,3448,3311.17,3413.03,9031.12128,12039.50815,68.22778627
1502409600,3410,3705,3390.67,3645.06,11927.37333,11994.89525,72.62245262
1502496000,3651.74,3934,3586.95,3855.1,12351.07466,12062.35075,75.87542685
1502582400,3855.04,4190,3841.71,4053.87,15889.82979,12356.74649,78.48120557
1502668800,4053.87,4329.43,3964.96,4306.23,14212.30421,12001.03431,81.25023787
1502755200,4320.95,4400,3800,4155.67,25515.71801,12391.13648,75.04569698
1502841600,4154.99,4379.78,3926.06,4378.84,12923.63728,12445.99459,77.75706235
1502928000,4361.99,4480,4167.21,4276.5,14573.18593,12471.17881,73.79722875
1503014400,4260.47,4368,3964.96,4100,17516.99336,12807.9176,67.42029747
1503100800,4100,4188,3900,4099.55,15036.18405,13075.81874,67.40430514
1503187200,4091.99,4125.95,4000,4058.68,6237.972896,12832.00061,65.87594808
1503273600,4058.64,4080,3949.78,3987.52,9782.056594,12694.8496,63.18938344
1503360000,3987.51,4139.31,3600,4085,23522.75817,13396.65624,65.27836609
1503446400,4078,4248.97,4051.94,4108.12,14979.40348,13747.44151,65.7744658
1503532800,4121.78,4350,4082.57,4300.34,10782.69437,13966.88417,69.6562667
1503619200,4308.8,4449.98,4270,4355.98,9699.610034,13602.05102,70.69244811
1503705600,4348.17,4369.78,4232.43,4333.38,6559.668604,13630.09766,69.65203316
1503792000,4333.38,4393.3,4290.32,4337.68,3979.124453,13232.14624,69.74327629
1503878400,4329.91,4399.72,4169.01,4379.99,8641.002446,12872.42785,70.67745814
1503964800,4385,4649.78,4336.26,4578.82,11879.64283,12752.06779,74.64006695
1504051200,4578.82,4642.22,4479,4573.2,8720.03504,12736.51348,74.33428781
1504137600,4573.15,4765.21,4566.66,4734.26,8911.412459,12585.71543,77.21512402
1504224000,4734.26,4935,4671.09,4921.7,15367.5297,12736.53819,80.02513698
1504310400,4921.71,4979.9,4488.5,4599.9,16977.79362,12790.93638,65.16606746
1504396800,4599.9,4700,4385,4606.26,11224.91456,12641.56689,65.30319052
1504483200,4603.68,4613.97,4058.5,4277,25069.12523,12619.23725,53.55048327
1504569600,4282.53,4474.88,4001.93,4396.52,20884.21969,13017.26638,56.6036007
1504656000,4397.38,4649.23,4356.42,4605.8,16634.10421,13120.31229,61.38926473
1504742400,4605.81,4674.34,4475,4615,9254.851427,12707.20519,61.58979499
1504828800,4615,4679.97,4125.99,4312,23693.30162,13140.06107,52.00921818
1504915200,4327.41,4379.78,4164,4308.72,9974.388235,13326.88184,51.91507426
1505001600,4322.44,4322.44,4010,4226.22,14724.20414,13573.98922,49.48856688
1505088000,4226.21,4353.49,4092.4,4207.31,11191.59504,12957.43106,48.9241067
1505174400,4198.89,4377.65,4080,4172.56,13294.4377,12873.18277,47.8441527
1505260800,4170.6,4179.14,3720.01,3865.34,29636.37492,13815.8668,39.53521
1505347200,3861.89,3921.74,3210,3227.79,41319.39713,15396.85615,28.48111243
1505433600,3227.79,3820,2972.01,3700.01,60278.94654,18082.82005,41.52296773
1505520000,3699.89,3872.9,3500,3678.93,23158.22891,19041.77527,41.16211729
1505606400,3669.07,3772.52,3463,3662.99,11770.21765,19198.23603,40.87286531
1505692800,3662.95,4122.7,3659.42,4101.6,17207.59892,19464.63384,51.06321255
1505779200,4102,4119.7,3848.35,3888.8,15278.93044,19792.57861,46.84486892
1505865600,3888.8,4050,3820.56,3874.46,11660.27181,19930.02157,46.56570313
1505952000,3864,3914,3573,3617.05,17904.29717,20056.85995,41.75538689
1506038400,3607.83,3761.84,3514,3612.18,15007.73845,19958.35719,41.6676878
1506124800,3611.91,3810.25,3552,3779.17,10121.38538,19903.18073,45.86621672
1506211200,3781.13,3783.25,3615,3664.22,6508.72499,18975.16072,43.54289958
1506297600,3667.01,3968.59,3658.39,3918,14979.78226,18679.93885,49.61139483
1506384000,3920.66,3970,3850.61,3888.03,10014.62367,18348.96482,48.94234076
1506470400,3883.95,4226.73,3870,4199.29,15075.83872,18640.01419,55.63423418
1506556800,4202.34,4270.01,4123.5,4184.84,9625.929382,17936.64557,55.27205544
1506643200,4183.47,4227.62,4022.02,4164.82,12191.93065,18047.52269,54.74035217
1506729600,4162.04,4349,4154.28,4326.09,7496.782499,17686.15161,58.22644796
1506816000,4326.09,4377.22,4216,4377.22,7211.335136,17487.13862,59.29688873
1506902400,4369.33,4453,4352,4391.48,8259.764272,17235.40495,59.60776498
1506988800,4391.41,4425,4218,4315.83,12468.05726,16376.98906,57.11553415
1507075200,4315.73,4343,4170.07,4219.53,8518.992749,14736.96884,54.01928233
1507161600,4219.74,4358.97,4137.96,4301.09,8419.962842,12144.01966,56.18565881
1507248000,4301.09,4425,4278.4,4362.95,8377.30165,11404.9733,57.80930805
1507334400,4356.09,4463,4312.82,4423.3,4646.405621,11048.78269,59.39039845
1507420800,4422.72,4612,4404.5,4597.98,10083.86685,10692.59609,63.63795303
1507507200,4597.97,4865,4541,4764.7,12923.66662,10574.8329,67.16767926
1507593600,4761.67,4909.97,4700,4749.29,11666.02496,10575.12056,66.52487846
1507680000,4747.9,4869.78,4700,4822.01,9866.895622,10173.25048,68.07744296
1507766400,4822.01,5445,4793.66,5445,19916.22802,10418.67496,77.64365777
1507852800,5444,5846.43,5380,5653.6,27827.38029,11303.9747,79.82386757
1507939200,5653.58,5817.34,5558.26,5801.29,8410.936231,11399.08526,81.22026329
1508025600,5795.01,5830,5415,5679.7,11542.94583,11227.24344,76.52453724
1508112000,5683.92,5807.11,5548,5745.72,9066.799745,11179.85225,77.29220905
1508198400,5752.2,5776.31,5506.78,5597.31,9105.281879,10881.32441,71.62222828
1508284800,5591.97,5617.75,5101.36,5582.05,18960.62843,11348.05936,71.04512149
1508371200,5572.64,5735.14,5512.06,5698.69,9919.838217,11234.45474,72.84613771
1508457600,5700,6074,5589.8,5977.29,15109.06365,11615.06879,76.59145474
1508544000,5977.26,6180,5871,6013.46,15357.42373,12022.37322,77.03433676
1508630400,6010.85,6071.07,5700,5969,12232.52333,12221.01118,75.15215866
1508716800,5967.38,6045.34,5617.75,5871.17,15331.29674,12364.17315,71.03913409
1508803200,5869.82,5870,5453.01,5523.4,17286.72374,12802.5597,58.73334833
1508889600,5518.49,5748,5366,5735.88,12349.1067,12999.01689,62.95560668
1508976000,5741.35,5988,5683,5890,11788.30259,13169.56694,65.69718676
1509062400,5889.99,5994.06,5674.06,5771.89,11911.042,13532.79876,61.91546198
1509148800,5773.03,5875.66,5646.18,5730.69,5926.297372,13324.92028,60.60493382
1509235200,5731.7,6316.85,5683,6137.37,16086.62569,13483.06824,67.84083036
1509321600,6133.01,6229.77,6024.03,6119.99,9574.643653,13378.49917,67.272151
1509408000,6120,6449.78,6072.81,6434.21,13423.30855,13556.31982,71.86418004
1509494400,6434.24,6756.36,6340.01,6741.59,12967.22212,13208.86952,75.48746038
1509580800,6745.04,7354.1,6700,7030,26514.65119,13143.23307,78.30989222
1509667200,7030,7500,6925.22,7146.82,15999.7838,13522.67545,79.34719552
1509753600,7145.24,7569.9,6994,7388.83,9200.114618,13405.53389,81.33830826
1509840000,7388.79,7590,7275.16,7372.72,9218.326898,13413.11025,80.78000827
1509926400,7373.3,7421.39,6922.07,6967.68,19323.12876,13924.00259,68.11999517
1510012800,6967.64,7244.69,6945,7130.28,11634.2653,13557.68443,70.1429425
1510099200,7131.38,7888,7080.01,7450.32,24679.72055,14295.67855,73.68271741
1510185600,7465.06,7490,7061.2,7148,14799.26577,14280.18866,65.75244919
1510272000,7150.61,7343.18,6429.44,6588.18,26614.27605,14843.03127,54.13377067
1510358400,6588.18,6820,6218,6355.13,14942.70256,14978.54023,50.16012794
1510444800,6355.13,6488.88,5555.55,5870.37,37315.15664,16077.73323,43.07695441
1510531200,5870.03,6775.75,5846,6525.17,27201.04211,16573.44915,52.77728946
1510617600,6524.69,6750,6466.88,6609,12072.05309,16559.59646,53.86131447
1510704000,6609,7350,6609,7294,16869.89791,16813.67623,61.61526056
1510790400,7294,7976.79,7120.85,7846.96,19272.37148,17181.74271,66.50833799
1510876800,7846.96,7997,7528.5,7674.99,17714.36787,17771.14623,63.78509523
1510963200,7675,7858,7431.54,7771.03,7326.81014,17333.15545,64.65549019
1511049600,7775.55,8087.35,7675,8016.58,8307.777509,17269.81215,66.84927736
1511136000,8016.58,8269.99,7900,8226.17,8179.457727,17007.6196,68.63857901
1511222400,8226.14,8354.46,7770,8095.23,13686.51124,17043.58406,66.23336435
1511308800,8095.19,8310.89,8045.76,8214.69,8078.580801,16121.78054,67.35721255
1511395200,8214.69,8279.76,7980,7989,7811.7934,15712.38102,63.08529844
1511481600,7988.96,8340,7876,8199.19,9289.989257,15716.87475,65.29299777
1511568000,8199.83,8737,8114.78,8717.99,11611.66638,15836.54173,70.05356114
1511654400,8718,9366.6,8538.2,9271.06,12021.21549,15471.44606,74.12774275
1511740800,9278.99,9721.7,9267,9708.07,13272.45254,15553.35543,76.81216793
1511827200,9708.06,9968,9582.25,9868.82,11214.92993,14880.11589,77.72760438
1511913600,9877.63,11395,9250,9824.68,33432.33996,15811.7696,76.83065359
1512000000,9833.7,10618.29,9000,9947.67,25433.45836,15752.72872,77.60608867
1512086400,9927.29,10949.89,9370.11,10840.45,16708.03225,15840.9952,82.25004606
1512172800,10840.45,11200,10637.69,10872,9267.161055,14438.59542,82.38903525
1512259200,10875.68,11800.01,10513.16,11250,14238.52588,13790.46961,84.00504483
1512345600,11250,11613.07,10850,11613.07,13621.48197,13867.94106,85.39162778
1512432000,11613.07,11850,11384.25,11677,11875.03378,13618.19785,85.62788363
1512518400,11676.99,13700,11659.8,13623.5,19784.87349,13643.82295,90.60825278
1512604800,13623,16615.62,13085.9,16599.99,25496.64158,14032.93664,94.02049946
1512691200,16599.99,16666.66,13482.42,15800,25473.25772,14940.25902,85.07395243
1512777600,15799.87,15998.5,12701.05,14607.49,16587.47293,15354.24379,73.80055814
1512864000,14601.01,15385,13011,14691,18487.98304,15869.67005,74.05979256
1512950400,14690.99,17270,14677.19,16470,16583.72316,16014.53065,78.85880891
1513036800,16470,17428.42,15967.29,16650.01,13517.8921,16286.49621,79.27658678
1513123200,16650.01,17107.03,15497.69,16250,17136.70586,16752.74184,75.69683741
1513209600,16245.02,16830.45,15852.69,16404.99,13409.52429,16958.71859,76.14628719
1513296000,16404.99,17934,16337.19,17471.5,18998.38814,17328.05468,79.02131811
1513382400,17477.98,19377,17269.99,19187.78,9761.220809,17215.05494,82.64616654
1513468800,19187.78,19666,18465,18953,9749.249155,17038.89477,80.59464777
1513555200,18953,19220,17835.2,18940.57,14678.94145,17212.09535,80.48074364
1513641600,18940.58,19160.79,16831.26,17700,21528.13767,16616.88523,69.8676024
1513728000,17700,17950,15343.04,16466.98,31172.22881,16903.82376,61.22552745
1513814400,16466.98,17281.17,15005,15600.01,20377.86044,17087.31516,55.98215804
1513900800,15600,15795.61,11159.93,14009.79,57444.8858,19496.2014,47.88208717
1513987200,13980,15756.22,13496.48,14619,21786.30866,19873.59054,50.81797899
1514073600,14619,14619.1,12488,14157.87,18518.58538,20118.44571,48.58690827
1514160000,14107.87,14650,13210,13911.28,11564.54433,20102.92124,47.38876675
1514246400,13925.5,16147.87,13746.95,15764.44,15051.16402,19866.23577,56.14185412
1514332800,15764.45,16480.52,14484,15364.93,15643.75488,19373.59143,54.05395423
1514419200,15390.05,15474.19,13500,14470.07,16557.21732,18927.78941,49.60403574
1514505600,14436.99,15111,13998,14340,13505.70299,18773.70091,48.97295113
1514592000,14351,14463.28,12050,12640,21749.67445,18936.78549,41.53517521
1514678400,12640,14296.06,12491.21,13880,11583.41865,18686.77026,47.76666666
1514764800,13880,13941.75,12801.38,13443.41,7688.030685,18395.27719,45.91120155
1514851200,13394.2,15257.53,12910.58,14678.94,16299.6693,18353.42536,51.63663724
1514937600,14670.96,15500,14546.28,15155.62,12275.0012,18296.69921,53.67407174
1515024000,15155.62,15430.27,14192.37,15143.67,14994.33199,18096.4964,53.61309507
1515110400,15143.67,17200,14810,16928,16234.81596,18420.17616,60.77814536
1515196800,16927.99,17234.99,16220,17149.67,9493.784794,18407.40294,61.57226343
