Time Init,Open,High,Low,Close,Volume,Time Close,QAV,N Trades,RSI,target,,,,
1.52988E+12,6137.95,6350,6061.97,6252,39164.51531,1.52997E+12,242859915.8,218384,36.575118,1,,,,
1.52997E+12,6252,6272.54,6035,6070.78,19377.24048,1.53006E+12,119676555.6,113431,33.887886,0,,,,
1.53006E+12,6065.89,6190.43,5971,6133.73,19225.6711,1.53014E+12,117103011.8,99481,35.656362,1,,,,
1.53014E+12,6134.73,6173.01,5827,5853.98,30585.26603,1.53023E+12,185247010.9,156241,31.609694,0,,,,
1.53023E+12,5851.01,6300,5780,6197.92,33911.28728,1.53032E+12,201409363.9,212542,40.54387,1,,,,
1.53032E+12,6197.92,6528.99,6186.03,6390.07,37919.61284,1.5304E+12,241568568,230915,44.876384,1,,,,
1.5304E+12,6391.08,6441.06,6251,6356.81,27562.96597,1.53049E+12,175096501.5,183060,44.274977,0,,,,
1.53049E+12,6360.82,6685,6271.62,6615.29,36230.45226,1.53058E+12,235524330.6,242589,49.8948,1,,,,
1.53058E+12,6615.29,6679.35,6463.01,6513.86,38657.78169,1.53066E+12,254550438.1,232914,47.855287,0,,,,
1.53066E+12,6511.01,6784.92,6441.11,6586.98,23571.89278,1.53075E+12,156277884.3,146203,49.459153,1,,,,
1.53075E+12,6585.53,6712,6453.33,6529.2,35071.9729,1.53084E+12,230809190.3,216533,48.197589,0,,,,
1.53084E+12,6529.2,6648.54,6425,6609.78,29397.09475,1.53092E+12,192230903.7,193854,50.108852,1,,,,
1.53092E+12,6609.79,6818.16,6508.88,6756.98,23973.87689,1.53101E+12,158034155.2,145449,53.485053,1,,,,
1.53101E+12,6753.48,6780,6667.44,6712.1,24622.94779,1.53109E+12,165941351.8,145349,52.322473,0,,,,
1.53109E+12,6712.1,6802.06,6612.24,6662.12,26732.40655,1.53118E+12,179250573.7,147315,50.993151,0,,,,
1.53118E+12,6662.78,6681,6263,6296.91,38560.6727,1.53127E+12,249099760.2,189913,42.496852,0,,,,
1.53127E+12,6296.91,6406,6278.99,6378.07,28715.49849,1.53135E+12,182357469,151869,44.701871,1,,,,
1.53135E+12,6378.07,6380.28,6070,6250.57,31306.66335,1.53144E+12,194325733.8,150985,41.978537,0,,,,
1.53144E+12,6251.4,6350,6110,6214.57,26375.32529,1.53153E+12,164467999.8,144757,41.215039,0,,,,
1.53153E+12,6214.57,6335,6178,6251.99,17783.072,1.53161E+12,110959488.2,108052,42.38799,1,,,,
1.53161E+12,6250.9,6395,6225.4,6353.01,22979.21151,1.5317E+12,145409822.7,114997,45.54681,1,,,,
1.5317E+12,6354.15,6747.3,6330.4,6723.35,36204.87708,1.53179E+12,237104112.5,201733,55.236575,1,,,,
1.53179E+12,6723.33,7468.99,6652.04,7317.44,52105.42346,1.53187E+12,364669305,276178,65.761906,1,,,,
1.53187E+12,7317.44,7588.08,7225.38,7381.9,59487.64345,1.53196E+12,440669913.2,327949,66.677438,1,,,,
1.53196E+12,7381.88,7576.28,7270,7466.21,41218.25644,1.53204E+12,305198281.1,235597,67.886974,1,,,,
1.53204E+12,7468.86,7700,7273,7337.53,46140.31345,1.53213E+12,342862693.1,251391,64.06475,0,,,,
1.53213E+12,7337.47,7458.47,7211,7398.78,28886.49029,1.53222E+12,212126417.2,164901,65.07278,1,,,,
1.53222E+12,7399.25,7582.4,7335.5,7394.79,30270.21844,1.5323E+12,225619234.8,144711,64.944975,0,,,,
1.5323E+12,7394.78,7833,7375,7721.01,41646.34667,1.53239E+12,320156546.6,219776,70.113309,1,,,,
1.53239E+12,7721.65,8486,7696,8397.24,60121.16375,1.53248E+12,487117211.7,326329,77.514113,1,,,,
1.53248E+12,8397.24,8491.77,8050,8175.64,48257.64912,1.53256E+12,398119757.8,277935,71.284565,0,,,,
1.53256E+12,8175.63,8315.69,7850.06,7920,43223.48168,1.53265E+12,352101207.7,235681,64.813375,0,,,,
1.53265E+12,7920,8285,7805,8188.57,43671.00589,1.53274E+12,350881696.8,227397,68.090698,1,,,,
1.53274E+12,8188.57,8246.54,8067,8225.04,26215.17384,1.53282E+12,214357817,144170,68.51949,1,,,,
1.53282E+12,8225.04,8294.51,8115,8211,25531.22619,1.53291E+12,209564023.1,144331,68.139872,0,,,,
1.53291E+12,8210.99,8273,7866,8173.92,39692.41654,1.533E+12,321599782.2,206911,67.082809,0,,,,
1.533E+12,8171.4,8180,7633,7730.93,48296.91559,1.53308E+12,379841367.2,239132,55.921455,0,,,,
1.53308E+12,7735.67,7750,7430,7604.58,42582.31293,1.53317E+12,322252070.4,208008,53.20249,0,,,,
1.53317E+12,7600.08,7709.46,7455.72,7525.71,37665.69668,1.53325E+12,285656680.7,175627,51.518612,0,,,,
1.53325E+12,7525.71,7540,7282.44,7418.78,44669.48605,1.53334E+12,330599837.7,226727,49.243013,0,,,,
1.53334E+12,7412.27,7494.81,6926,7009.84,36288.42601,1.53343E+12,262282965.5,199335,41.663638,0,,,,
1.53343E+12,7009.84,7089.87,6882.29,7024.19,32894.84978,1.53351E+12,229992627.5,148658,42.000992,1,,,,
1.53351E+12,7024.19,7160,6821,6934.82,32760.19164,1.5336E+12,229071781.1,177378,40.432779,0,,,,
1.5336E+12,6935,7150.46,6670,6720.06,45438.4735,1.53369E+12,316365882.1,247202,36.870178,0,,,,
1.53369E+12,6720.63,6721.54,6123,6285,59550.53632,1.53377E+12,382460776.5,305603,30.925473,0,,,,
1.53377E+12,6283.27,6622.81,6178.6,6529.79,51941.18511,1.53386E+12,332880900.9,248573,37.073269,1,,,,
1.53386E+12,6529.79,6575.88,6026.39,6144.01,59034.9749,1.53395E+12,374699380.9,289661,32.208105,0,,,,
1.53395E+12,6148.13,6488,5971,6232.35,47133.41856,1.53403E+12,291056267.1,236173,34.333231,1,,,,
1.53403E+12,6222.55,6472.3,6130,6308.33,38567.77071,1.53412E+12,243227298.9,190399,36.186116,1,,,,
1.53412E+12,6308.56,6545,6145.04,6246.35,53895.82878,1.5342E+12,341552293,239602,35.310835,0,,,,
1.5342E+12,6248.25,6250.33,5880,6188.08,50186.74509,1.53429E+12,303179556.4,252004,34.466753,0,,,,
1.53429E+12,6188.08,6609,6172.11,6267.16,68806.68703,1.53438E+12,439109005.4,329413,36.678985,1,,,,
1.53438E+12,6265.27,6480,6205.6,6311.75,48515.25462,1.53446E+12,307755605.2,228942,37.950905,1,,,,
1.53446E+12,6316,6585,6285.4,6584.49,57851.6108,1.53455E+12,374472431.7,296730,45.201545,1,,,,
1.53455E+12,6579.04,6620,6288,6387.96,53742.32217,1.53464E+12,345964004.4,276121,41.4435,0,,,,
1.53464E+12,6387.96,6541,6300,6477.53,45190.84799,1.53472E+12,289271954.6,190758,43.739291,1,,,,
1.53472E+12,6477.53,6530,6220,6254.84,49435.55526,1.53481E+12,317617945.7,237055,39.584015,0,,,,
1.53481E+12,6251,6500,6235.08,6480,41569.94741,1.5349E+12,265458342.8,180578,45.247778,1,,,,
1.5349E+12,6479.98,6882.54,6251.2,6360.89,77909.39136,1.53498E+12,512501182.2,326562,42.953764,0,,,,
1.53498E+12,6362.57,6576.99,6342.28,6525.01,40358.16683,1.53507E+12,259786384.6,187637,46.945135,1,,,,
1.53507E+12,6525,6725,6440.5,6681.64,38305.67532,1.53516E+12,251513064.5,180167,50.504396,1,,,,
1.53516E+12,6686.98,6789,6650.61,6733.64,19220.50593,1.53524E+12,129083702.5,122483,51.663762,1,,,,
1.53524E+12,6733.64,6775.27,6568,6700,20107.29721,1.53533E+12,134117930.4,130769,50.834203,0,,,,
1.53533E+12,6700,6940.51,6646.5,6908.64,37747.07875,1.53541E+12,254214730.3,205441,55.596383,1,,,,
1.53541E+12,6907.26,7135,6860,7076.11,48352.91716,1.5355E+12,338220284.3,252033,59.026945,1,,,,
1.5355E+12,7077,7133.81,6912.34,7031.22,43252.48739,1.53559E+12,304565438.5,223772,57.739243,0,,,,
1.53559E+12,7033.21,7063.63,6784.81,6984.84,44716.77462,1.53567E+12,309357226.6,230848,56.370929,0,,,,
1.53567E+12,6984.84,7089,6888,7011.21,40467.40064,1.53576E+12,282722730.1,203142,56.994949,1,,,,
1.53576E+12,7011.21,7275,7008.74,7200.01,40323.41409,1.53585E+12,287299347.8,217286,61.266501,1,,,,
1.53585E+12,7201.57,7345.45,7127,7302.01,39814.84035,1.53593E+12,288526018.7,210282,63.382603,1,,,,
1.53593E+12,7302,7338.28,7191.63,7263.02,32396.01837,1.53602E+12,235393601.4,173846,61.988488,0,,,,
1.53602E+12,7263,7410,7227.17,7359.06,35300.64052,1.53611E+12,258978411.3,183178,64.084045,1,,,,
1.53611E+12,7359.05,7397.3,6682,6700,63715.25627,1.53619E+12,449463489.1,308813,45.533006,0,,,,
1.53619E+12,6697.27,6725,6265,6516.01,60644.46423,1.53628E+12,390391932.2,280845,41.887508,0,,,,
1.53628E+12,6516.84,6544,6320,6395.54,38906.28805,1.53636E+12,250716129.9,194451,39.64913,0,,,,
1.53636E+12,6395.54,6478,6111,6185.05,38215.03217,1.53645E+12,241711345.4,180831,36.026619,0,,,,
1.53645E+12,6185.06,6441,6141.53,6250.81,37053.92382,1.53654E+12,233583450.1,176709,37.934457,1,,,,
1.53654E+12,6252.26,6373.98,6221,6312,32439.45643,1.53662E+12,204178350,165286,39.735433,1,,,,
1.53662E+12,6311.99,6404,6169.68,6294.91,33104.88859,1.53671E+12,208346648.8,173335,39.391631,0,,,,
1.53671E+12,6293,6360,6192.37,6338.62,31433.64594,1.5368E+12,197398009,165590,40.802404,1,,,,
1.5368E+12,6338.62,6535,6337.4,6487.38,40465.06311,1.53688E+12,260985165.2,215637,45.455731,1,,,,
1.53688E+12,6487.39,6584.99,6385.62,6476.63,37173.33928,1.53697E+12,241466662.6,198375,45.179351,0,,,,
1.53697E+12,6476.63,6565.45,6466.13,6514.96,25243.65661,1.53706E+12,164557841.1,141362,46.430053,1,,,,
1.53706E+12,6514.96,6524.62,6370,6505,27568.1329,1.53714E+12,178614079.2,145921,46.135509,0,,,,
1.53714E+12,6500.08,6533.84,6201,6248.69,35987.25474,1.53723E+12,228970700.8,196924,39.237234,0,,,,
1.53723E+12,6248.69,6390,6224.98,6336.45,32620.86667,1.53732E+12,205736329.4,169055,42.412286,1,,,,
1.53732E+12,6336.39,6517.7,6123,6391.89,39044.08008,1.5374E+12,247455364.5,198215,44.389182,1,,,,
1.5374E+12,6392,6540,6325,6492,25189.02473,1.53749E+12,161844271.6,153686,47.869243,1,,,,
1.53749E+12,6492,6784.86,6491,6759.02,51779.34346,1.53757E+12,345746942,292494,55.812182,1,,,,
1.53757E+12,6759.01,6839.03,6627,6723.05,29349.69067,1.53766E+12,197210670.9,145720,54.605195,0,,,,
1.53766E+12,6723.05,6788.23,6661.75,6708,30286.22977,1.53775E+12,203479219.4,168354,54.078236,0,,,,
1.53775E+12,6706.81,6730,6557,6581.39,35305.73991,1.53783E+12,234355999.5,185297,49.730329,0,,,,
1.53783E+12,6581.42,6584.01,6325.02,6447.54,40301.02945,1.53792E+12,258927200.8,219965,45.559945,0,,,,
1.53792E+12,6445.11,6557.99,6379.7,6465.12,33484.54207,1.53801E+12,216859675.3,184238,46.198116,1,,,,
1.53801E+12,6467.84,6750,6434,6689.13,33087.4283,1.53809E+12,216914853.2,182590,53.653485,1,,,,
1.53809E+12,6689.12,6814.8,6540.88,6634.58,42399.44852,1.53818E+12,283144987.5,211849,51.772092,0,,,,
1.53818E+12,6634.58,6636,6464.57,6596.38,30255.9597,1.53827E+12,198424303.6,171027,50.438279,0,,,,
1.53827E+12,6597.66,6662,6533,6626.57,27764.72452,1.53835E+12,183438992.4,153447,51.501712,1,,,,
1.53835E+12,6626.57,6667.09,6510,6611.61,20621.50689,1.53844E+12,136115257,129733,50.918678,0,,,,
1.53844E+12,6610,6640,6494,6525.79,28245.81009,1.53852E+12,185725492.3,147274,47.590302,0,,,,
1.53852E+12,6525.79,6549,6430,6510,28451.96914,1.53861E+12,184622957,150607,46.981798,0,,,,
1.53861E+12,6510.01,6643.46,6505.09,6593.79,20074.30082,1.5387E+12,132348680.7,96824,50.592041,1,,,,
1.5387E+12,6591.69,6697,6543.08,6635.65,16096.55239,1.53878E+12,106264514.7,86701,52.33816,1,,,,
1.53878E+12,6635.65,6651,6566.77,6594.27,10939.50539,1.53887E+12,72247942.41,62065,50.440442,0,,,,
1.53887E+12,6596.44,6640,6525,6615.26,17406.83176,1.53896E+12,114489082.8,82844,51.403005,1,,,,
1.53896E+12,6615.26,6715.6,6587,6673.01,23123.41954,1.53904E+12,153704602.4,135156,54.047458,1,,,,
1.53904E+12,6673.01,6685.38,6607,6656.61,15354.77947,1.53913E+12,102115186.4,101956,53.162729,0,,,,
1.53913E+12,6656.67,6659.95,6530,6631,15390.66144,1.53922E+12,101609680.9,99789,51.738438,0,,,,
1.53922E+12,6630.21,6633.92,6205,6252.68,48712.40033,1.5393E+12,308153124.4,253224,36.276819,0,,,,
1.5393E+12,6252.71,6360,6209,6298.01,29004.07142,1.53939E+12,183030273,148077,38.642837,1,,,,
1.53939E+12,6298,6345,6285.07,6332.93,19098.07003,1.53948E+12,120728651,108981,40.476347,1,,,,
1.53948E+12,6332.92,6416,6308,6339.34,15627.41131,1.53956E+12,99527294.08,96113,40.825904,1,,,,
1.53956E+12,6339.34,7680,6300,6752.5,90748.03125,1.53965E+12,627984505.6,456913,57.962104,1,,,,
1.53965E+12,6752.5,6900,6670,6759.27,27557.95776,1.53973E+12,186122772.2,175075,58.175834,1,,,,
1.53973E+12,6762.76,6811.12,6676.01,6740.89,26641.43138,1.53982E+12,179641733.2,158746,57.323715,0,,,,
1.53982E+12,6739.01,6796,6567,6618.96,20116.52194,1.53991E+12,134777360.2,138002,51.893464,0,,,,
1.53991E+12,6618.96,6648.14,6523,6528.88,20772.60077,1.53999E+12,136686215.7,112337,48.256462,0,,,,
1.53999E+12,6528.88,6617.65,6505.55,6588.4,19240.72225,1.54008E+12,126325797.5,110809,50.714396,1,,,,
1.54008E+12,6585.72,6663.9,6580,6590.11,6515.357792,1.54017E+12,43146401.59,68018,50.786725,1,,,,
1.54017E+12,6590.12,6639,6535.27,6581.2,16213.69266,1.54025E+12,106815019.6,101673,50.371915,0,,,,
1.54025E+12,6581.2,6595,6515.45,6553.51,13856.60176,1.54034E+12,90969791.03,86938,49.031607,0,,,,
1.54034E+12,6553.51,6630,6547.53,6565.5,11951.54398,1.54043E+12,78795617.02,90762,49.656265,1,,,,
1.54043E+12,6566.81,6575.09,6502.8,6528.09,10342.70124,1.54051E+12,67691945.45,75563,47.692259,0,,,,
1.54051E+12,6528.13,6600,6515.01,6538.63,9443.504156,1.5406E+12,61792487.8,77985,48.312545,1,,,,
1.5406E+12,6538.63,6558.35,6463.04,6505.6,7776.907864,1.54068E+12,50667220.04,86848,46.453472,0,,,,
1.54068E+12,6505.6,6514.17,6453,6489.93,5743.933728,1.54077E+12,37298357.26,71647,45.55781,0,,,,
1.54077E+12,6489.93,6505.01,6315,6344.5,13827.22407,1.54086E+12,88484721.04,135586,38.197006,0,,,,
1.54086E+12,6344.5,6395,6317.01,6330.87,8877.175385,1.54094E+12,56393439.18,95116,37.584102,0,,,,
1.54094E+12,6330.01,6428,6245.02,6371.93,12148.88822,1.54103E+12,76970488.28,111552,40.672461,1,,,,
1.54103E+12,6369.52,6442.65,6348.66,6410,9099.035841,1.54112E+12,58031686.83,89601,43.465609,1,,,,
1.54112E+12,6410,6460.34,6388.2,6433.98,9739.440679,1.5412E+12,62589428.22,109482,45.215248,1,,,,
1.5412E+12,6432.8,6439.97,6345,6387.09,7661.241476,1.54129E+12,48934237.94,83836,42.448834,0,,,,
1.54129E+12,6388,6525,6359,6485.85,10592.39494,1.54138E+12,68169573.19,126200,49.462307,1,,,,
1.54138E+12,6485.85,6504.39,6431.02,6468.99,8987.882156,1.54146E+12,58127213.14,114235,48.378401,0,,,,
1.54146E+12,6468.99,6531.31,6445.18,6519.11,11926.5657,1.54155E+12,77336101.19,150475,51.76248,1,,,,
1.54155E+12,6522.73,6615.15,6509,6578.46,14271.59112,1.54164E+12,93820576.63,151060,55.483993,1,,,,
1.54164E+12,6578.46,6594,6468.22,6479.84,13259.78928,1.54172E+12,86450363.68,145405,48.753194,0,,,,
1.54172E+12,6479.84,6511.53,6391.01,6419.99,11787.61658,1.54181E+12,75997777.5,117043,45.171815,0,,,,
1.54181E+12,6419.99,6475.55,6411,6433.05,7714.829926,1.54189E+12,49745307.64,97746,46.102241,1,,,,
1.54189E+12,6435.16,6462.14,6355,6449.81,8213.507117,1.54198E+12,52709099.32,98435,47.337324,1,,,,
1.54198E+12,6450.71,6497,6421,6453.07,10132.78257,1.54207E+12,65390882.14,123144,47.588904,1,,,,
1.54207E+12,6451.68,6498,6391.15,6457.66,11790.56493,1.54215E+12,76142983.15,150940,47.965819,1,,,,
1.54215E+12,6458.98,6482.84,5656.87,5922.41,46478.964,1.54224E+12,279632622.9,319011,25.20371,0,,,,
1.54224E+12,5917.2,5939.54,5403.42,5753.4,47700.8294,1.54233E+12,270133503.7,303825,21.701718,0,,,,
1.54233E+12,5757.09,5782.89,5549.25,5655.94,38721.80227,1.54241E+12,219097216,221493,19.977872,0,,,,
1.54241E+12,5650.57,5656.6,5565.43,5628.29,26411.24141,1.5425E+12,148072393.1,171403,19.50451,0,,,,
1.5425E+12,5630.49,5738.17,5617,5662,23844.99935,1.54259E+12,134893237,154817,21.933126,1,,,,
1.54259E+12,5661.94,5664,4855,4910.03,70580.89286,1.54267E+12,368688743.5,378495,12.716385,0,,,,
1.54267E+12,4913.4,5048.24,4326,4558.86,117380.9516,1.54276E+12,548036628.7,596769,10.497797,0,,,,
1.54276E+12,4559.91,4787.2,4413.85,4661.07,61071.82948,1.54284E+12,281264433.5,301920,15.138506,1,,,,
1.54284E+12,4661.08,4721.77,4335,4370,34531.11914,1.54293E+12,157459733.7,180335,13.061522,0,,,,
1.54293E+12,4370.9,4484,4222.94,4420.61,49371.92032,1.54302E+12,215283656.1,227935,15.239078,1,,,,
1.54302E+12,4415.63,4527,3824.69,3932.44,61693.11101,1.5431E+12,258702927.7,275070,12.092763,0,,,,
1.5431E+12,3933.68,4233,3652.66,4085.78,101693.9756,1.54319E+12,398253568.5,428171,17.83152,1,,,,
1.54319E+12,4088.69,4206,3701,3862.2,94503.75077,1.54328E+12,373225761.8,413329,16.173605,0,,,,
1.54328E+12,3864.45,3940,3689.12,3875.21,67480.60721,1.54336E+12,257593168.1,288731,16.659185,1,,,,
1.54336E+12,3875.63,4394.47,3874.27,4264.85,91983.56795,1.54345E+12,382697308.3,386714,29.778747,1,,,,
1.54345E+12,4262.06,4450.38,4125.65,4295.84,73980.19867,1.54354E+12,316809038.4,316601,30.712983,1,,,,
1.54354E+12,4295.72,4341.36,3943,4041.32,67758.44628,1.54362E+12,278810574.9,288098,27.479427,0,,,,
1.54362E+12,4041.27,4299.99,3963.01,4190.02,44840.07348,1.54371E+12,186157614.3,205472,31.984871,1,,,,
1.54371E+12,4190.98,4312.99,4103.04,4161.01,38912.15479,1.5438E+12,162917339,178087,31.572764,0,,,,
1.5438E+12,4160.55,4179,3827,3884.01,49094.36916,1.54388E+12,195055919.5,207134,27.87907,0,,,,
1.54388E+12,3884.76,4085,3781,3951.64,48489.55161,1.54397E+12,191673423.7,220815,30.031337,1,,,,
1.54397E+12,3950.98,3970,3745,3769.84,44004.79945,1.54405E+12,169404368.2,199011,27.643185,0,,,,
1.54405E+12,3768.44,3899.99,3500,3508.75,68378.79694,1.54414E+12,254722331.5,293512,24.615709,0,,,,
1.54414E+12,3508.75,3549.99,3224.6,3403.55,95145.45744,1.54423E+12,322364604.3,413521,23.49897,0,,,,
1.54423E+12,3403.57,3495,3222,3410.93,55365.94995,1.54431E+12,187909876.2,253650,23.760274,1,,,,
1.54431E+12,3411.36,3658,3394.04,3545.37,45956.8933,1.5444E+12,161618597.8,194567,28.548212,1,,,,
1.5444E+12,3548.49,3610,3370.11,3432.88,40989.24455,1.54449E+12,142507933.1,192599,27.019204,0,,,,
1.54449E+12,3434.01,3480,3324.32,3380.39,35920.86415,1.54457E+12,121841475.3,162266,26.311068,0,,,,
1.54457E+12,3379.23,3492,3350,3445,33922.93129,1.54466E+12,116227185.8,152067,28.785197,1,,,,
1.54466E+12,3446.38,3460,3255.5,3302.06,40040.91701,1.54475E+12,134817053.7,160471,26.653102,0,,,,
1.54475E+12,3302.06,3335.39,3177,3224.17,44492.98381,1.54483E+12,145101409.5,184525,25.542855,0,,,,
1.54483E+12,3225.19,3276.5,3156.26,3211.72,29796.04144,1.54492E+12,95588793.64,139806,25.361006,0,,,,
1.54492E+12,3211.71,3294,3186,3228.67,24628.80854,1.545E+12,80068159.4,125565,26.132056,1,,,,
1.545E+12,3229.22,3585,3216,3509.08,66761.7517,1.54509E+12,228756567.6,283814,37.613922,1,,,,
1.54509E+12,3509.03,3678.59,3424.47,3652.98,61369.61526,1.54518E+12,216563775,296433,42.549126,1,,,,
1.54518E+12,3653,3912.73,3622.55,3662.22,94137.34101,1.54526E+12,352638213.5,434026,42.861691,1,,,,
1.54526E+12,3660.01,4120,3635,4049.62,101543.836,1.54535E+12,399967057.8,500506,54.129716,1,,,,
1.54535E+12,4051.86,4139.99,3764,3838.66,82343.85011,1.54544E+12,325803280,436187,48.518547,0,,,,
1.54544E+12,3840.25,3979,3785,3948.91,42822.35087,1.54552E+12,165085567.6,249148,51.356502,1,,,,
1.54552E+12,3948.91,4021.53,3870,3929.71,40117.53153,1.54561E+12,158756356.8,258417,50.83098,0,,,,
1.54561E+12,3929.71,4198,3924.83,4008.01,64647.80913,1.5457E+12,264628967.1,400403,52.945639,1,,,,
1.5457E+12,4010.11,4020,3646.41,3745.79,62725.62943,1.54578E+12,235584303,356377,45.836048,0,,,,
1.54578E+12,3745.56,3837.15,3656.74,3777.74,42629.37582,1.54587E+12,159705204.5,267746,46.773889,1,,,,
1.54587E+12,3777.74,3813.98,3535,3567.91,44097.39291,1.54596E+12,161915849.9,262733,41.670814,0,,,,
1.54596E+12,3567.89,3887.25,3540.04,3839.26,45964.30499,1.54604E+12,170638519.2,251040,49.364439,1,,,,
1.54604E+12,3839,3892,3670,3695.32,38874.3739,1.54613E+12,148205200.1,244844,45.905476,0,,,,
1.54613E+12,3696.71,3903.5,3657.9,3801.91,33222.36926,1.54621E+12,124966229.5,218929,48.768271,1,,,,
1.54621E+12,3803.12,3810,3630.33,3702.9,29991.77835,1.5463E+12,111847216.1,190308,46.316285,0,,,,
1.5463E+12,3701.23,3810.16,3642,3797.14,23741.68703,1.54639E+12,88149249.09,154227,48.947398,1,,,,
1.54639E+12,3796.45,3882.14,3750.45,3858.56,35156.46337,1.54647E+12,133876627.2,218538,50.645194,1,,,,
1.54647E+12,3857.57,3862.74,3730,3766.78,29406.94836,1.54656E+12,111657372.7,199812,48.072505,0,,,,
1.54656E+12,3767.2,3823.64,3703.57,3792.01,29519.55467,1.54665E+12,111034550.6,192232,48.841844,1,,,,
1.54665E+12,3790.09,3840.99,3751,3770.96,30490.66775,1.54673E+12,115893501.3,203673,48.200208,0,,,,
1.54673E+12,3771.12,4027.71,3740,3987.6,36553.80671,1.54682E+12,142198812.2,240496,54.78379,1,,,,
1.54682E+12,3987.62,4017.9,3921.53,3975.45,31869.84626,1.54691E+12,126830380.5,221219,54.366453,0,,,,
1.54691E+12,3976.76,4069.8,3903,3955.13,38901.42312,1.54699E+12,154778846.5,242898,53.630618,0,,,,
1.54699E+12,3955.45,4006.81,3930.04,3966.65,28989.43951,1.54708E+12,115218950.3,209240,54.01065,1,,,,
1.54708E+12,3966.06,3996.01,3540,3585.88,59402.22851,1.54716E+12,221789348,374760,41.812588,0,,,,
1.54716E+12,3585.88,3658,3465,3601.31,38338.65473,1.54725E+12,137560743.6,264996,42.380484,1,,,,
1.54725E+12,3601.31,3618.19,3530,3583.13,21999.92835,1.54734E+12,78908770.68,175679,41.862074,0,,,,
1.54734E+12,3584.1,3611.1,3441.3,3476.81,26385.75745,1.54742E+12,92882249.47,183113,38.867726,0,,,,
1.54742E+12,3477.56,3671.87,3467.02,3626.09,35235.21122,1.54751E+12,125631820.1,229452,44.834263,1,,,,
1.54751E+12,3626.08,3648.42,3516.62,3553.06,34137.99746,1.5476E+12,122785440.2,231684,42.641611,0,,,,
1.5476E+12,3553.06,3645,3543.51,3591.84,27480.17998,1.54768E+12,98504455.21,205159,44.202128,1,,,,
1.54768E+12,3591.84,3634.7,3530.39,3616.21,29755.44084,1.54777E+12,106709137,217797,45.210911,1,,,,
1.54777E+12,3613.32,3620,3565.75,3594.87,22713.44676,1.54786E+12,81699723.54,177567,44.453023,0,,,,
1.54786E+12,3594.87,3720,3594.23,3665.3,22171.57812,1.54794E+12,81354185.9,175054,47.576484,1,,,,
1.54794E+12,3665.75,3693.73,3475,3539.28,27901.9386,1.54803E+12,99767239.95,204941,42.925378,0,,,,
